Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
1692 E 55th St,,,"1692 E 55th St, Cleveland, OH 44103",False,1906,40,https://www.apartments.com/1692-e-55th-st-cleveland-oh/me0xxbl/
2311 W 7th St Unit 2-Down rear,,,"2311 W 7th St, Cleveland, OH 44113",False,1906,40,https://www.apartments.com/2311-w-7th-st-cleveland-oh-unit-2-down-rear/ldvx6sd/
1237 Washington Ave Unit#809,,,"1237 Washington Ave, Cleveland, OH 44113",False,1906,40,https://www.apartments.com/1237-washington-ave-unit809-cleveland-oh-unit-809/en4zm3p/
2222 Detroit Ave,,,"2222 Detroit Ave, Cleveland, OH 44113",False,1906,40,https://www.apartments.com/2222-detroit-ave-cleveland-oh/c3qtlxe/
2222 Detroit Ave Unit#805,,,"2222 Detroit Ave, Cleveland, OH 44113",False,1906,40,https://www.apartments.com/2222-detroit-ave-unit805-cleveland-oh-unit-805/3d1j5zf/
Market District Lofts,,,"2012 W 25th St, Cleveland, OH 44113",False,2019,25,https://www.apartments.com/market-district-lofts-cleveland-oh/5rqgf1m/
1951 W 26th St Unit #501,,,"1951 W 26th St, Cleveland, OH 44113",False,2019,25,https://www.apartments.com/1951-w-26th-st-cleveland-oh-unit-501/d5032bk/
"1 br, 1 bath Apartment - 2820 Detroit Ave",,,"2820 Detroit Ave, Cleveland, OH 44113",False,2019,25,https://www.apartments.com/1-br-1-bath-apartment-2820-detroit-ave-cleveland-oh/c85399g/
2820 Detroit Ave,,,"2820 Detroit Ave, Cleveland, OH 44113",False,2019,25,https://www.apartments.com/2820-detroit-ave-cleveland-oh/71qcqmx/
,,,,,,,
,,,,,,,
Federal Knitting Mills,,,"2882 Detroit Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/federal-knitting-mills-cleveland-oh/9081257/
6404 Carl Ave,,,"6404 Carl Ave, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/6404-carl-ave-cleveland-oh/9b3zk65/
6404 Carl Ave,,,"6404 Carl Ave, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/6404-carl-ave-cleveland-oh/gl7s3wx/
2111 Barber Ave Unit 2111 Barber Ave down,,,"2111 Barber Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/2111-barber-ave-cleveland-oh-unit-2111-barber-ave-down/q14byex/
1862 E 81st St,,,"1862 E 81st St, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/1862-e-81st-st-cleveland-oh/6cwhx2t/
1861 E 81st St Unit #UP,,,"1861 E 81st St, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/1861-e-81st-st-cleveland-oh-unit-up/x0vhyjq/
3230 Lorain Ave Unit 2,,,"3230 Lorain Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/3230-lorain-ave-cleveland-oh-unit-2/6frplyv/
7600 Woodland Ave,,,"7600 Woodland Ave, Cleveland, OH 44104",False,1920,92,https://www.apartments.com/7600-woodland-ave-cleveland-oh/7vbl5ew/
4 bedroom in Cleveland OH 44103,,,"2181 E 82nd St, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/4-bedroom-in-cleveland-oh-44103-cleveland-oh/rqee3g1/
"2 br, 2.5 bath Apartment - 3811 Franklin Blvd",,,"3811 Franklin Blvd, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/2-br-25-bath-apartment-3811-franklin-blvd-cleveland-oh/xcwj5gm/
3800 Woodbine Ave Unit 5,,,"3800 Woodbine Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/3800-woodbine-ave-cleveland-oh-unit-5/eqspgxp/
8112 Whitethorn Ave,,,"8112 Whitethorn Ave, Cleveland, OH 44103",False,1920,92,https://www.apartments.com/8112-whitethorn-ave-cleveland-oh/2bkse49/
2 bedroom in Cleveland OH 44113,,,"3807 John Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/2-bedroom-in-cleveland-oh-44113-cleveland-oh-unit-2/dwksepj/
3807 John Ave Unit 3807 John Ave 2,,,"3807 John Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/3807-john-ave-cleveland-oh-unit-3807-john-ave-2/ckbx65g/
3807 John Ave Unit 3807 John Ave 1,,,"3807 John Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/3807-john-ave-cleveland-oh-unit-3807-john-ave-1/kf36p9b/
3807 John Ave Unit 3807 John Ave 3,,,"3807 John Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/3807-john-ave-cleveland-oh-unit-3807-john-ave-3/ptl2kbs/
2071 Fulton Rd Unit #2,,,"2071 Fulton Rd, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/2071-fulton-rd-cleveland-oh-unit-2/g3n8zlw/
"2 br, 1 bath Apartment - 2701 Seymour Ave",,,"2701 Seymour Ave, Cleveland, OH 44113",False,1920,92,https://www.apartments.com/2-br-1-bath-apartment-2701-seymour-ave-cleveland-oh/pzntz9t/
4 bedroom in Cleveland OH 44106,,,"2194 E 85th St, Cleveland, OH 44106",False,1920,92,https://www.apartments.com/4-bedroom-in-cleveland-oh-44106-cleveland-oh/2rkqmdc/
Spacious 2BD Down In Tremont Area!,,,"1215 Rowley Ave, Cleveland, OH 44109",False,1920,92,https://www.apartments.com/spacious-2bd-down-in-tremont-area-cleveland-oh/6mp30zs/
7040 Roy Ave,,,"7040 Roy Ave, Cleveland, OH 44104",False,1920,92,https://www.apartments.com/7040-roy-ave-cleveland-oh/2k8e5z9/
7040 Roy Ave,,,"7040 Roy Ave, Cleveland, OH 44104",False,1920,92,https://www.apartments.com/7040-roy-ave-cleveland-oh/783kgby/
"3 br, 1 bath House - 3115 W. 16th",,,"3115 W 16th St, Cleveland, OH 44109",False,1920,92,https://www.apartments.com/3-br-1-bath-house-3115-w-16th-cleveland-oh/3l6kg9e/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Foster Pointe,,,"2000 Denison Ave, Cleveland, OH 44109",False,1910,61,https://www.apartments.com/foster-pointe-cleveland-oh/hy7xnt3/
"4 br, 2 bath House - 3496 W. 45th St.",,,"3496 W 45th St, Cleveland, OH 44102",False,1910,61,https://www.apartments.com/4-br-2-bath-house-3496-w-45th-st-cleveland-oh/pvf71sv/
1815 Denison Ave,,,"1815 Denison Ave, Cleveland, OH 44109",False,1910,61,https://www.apartments.com/1815-denison-ave-cleveland-oh/ecyj55m/
6015 Lansing Ave,,,"6015 Lansing Ave, Cleveland, OH 44105",False,1910,61,https://www.apartments.com/6015-lansing-ave-cleveland-oh/esgfj8q/
3455 W 49th St Unit #UP,,,"3455 W 49th St, Cleveland, OH 44102",False,1910,61,https://www.apartments.com/3455-w-49th-st-cleveland-oh-unit-up/pvjhhjt/
6602 Hosmer Ave,,,"6602 Hosmer Ave, Cleveland, OH 44105",False,1910,61,https://www.apartments.com/6602-hosmer-ave-cleveland-oh/fsznf9r/
618 E 97th St,,,"618 E 97th St, Cleveland, OH 44108",False,1910,61,https://www.apartments.com/618-e-97th-st-cleveland-oh/nhsk0dn/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"1 br, 2 bath - 2421 Derbyshire Ct Unit B4-A",,,"2421 Derbyshire Ct, Cleveland Heights, OH 44106",False,,,https://www.apartments.com/1-br-2-bath-2421-derbyshire-ct-unit-b4-a-cleveland-heights-oh-unit-b4-a/ph82bws/
3544 W 61st St,,,"3544 W 61st St, Cleveland, OH 44102",False,,,https://www.apartments.com/3544-w-61st-st-cleveland-oh/355jhxe/
1368 West Blvd Unit 12,,,"1368 West Blvd, Cleveland, OH 44102",False,,,https://www.apartments.com/1368-west-blvd-cleveland-oh-unit-12/k57qtpc/
11816 Honeydale Ave,,,"11816 Honeydale Ave, Cleveland, OH 44120",False,,,https://www.apartments.com/11816-honeydale-ave-cleveland-oh/gp375nx/
1940 W 96th St Unit 15,,,"1940 W 96th St, Cleveland, OH 44102",False,,,https://www.apartments.com/1940-w-96th-st-cleveland-oh-unit-15/w80l1wh/
11518 Durant Ave Unit 2,,,"11518 Durant Ave, Cleveland, OH 44108",False,,,https://www.apartments.com/11518-durant-ave-cleveland-oh-unit-2/tee1b6c/
11518 Durant Ave Unit 1,,,"11518 Durant Ave, Cleveland, OH 44108",False,,,https://www.apartments.com/11518-durant-ave-cleveland-oh-unit-1/nrvmqwp/
11518 Durant Ave Unit 3,,,"11518 Durant Ave, Cleveland, OH 44108",False,,,https://www.apartments.com/11518-durant-ave-cleveland-oh-unit-3/qp3p1ew/
Parkway Manor Apartments,,,"10109 Lake Ave, Cleveland, OH 44102",False,1930,48,https://www.apartments.com/parkway-manor-apartments-cleveland-oh/dpgbgek/
11921 Honeydale Ave,,,"11921 Honeydale Ave, Cleveland, OH 44120",False,1930,48,https://www.apartments.com/11921-honeydale-ave-cleveland-oh/pw7ps2v/
,,,,,,,
,,,,,,,
,,,,,,,
Cedar Fairmount,,,"12471 Cedar Rd, Cleveland Heights, OH 44106",False,1925,18,https://www.apartments.com/cedar-fairmount-cleveland-heights-oh/g8f4eny/
Shaker Presidential,,,"12500-12600 Shaker Blvd, Cleveland, OH 44120",False,1955,130,https://www.apartments.com/shaker-presidential-cleveland-oh/szrq5l6/
2054 W 98th St,,,"2054 W 98th St, Cleveland, OH 44102",False,1955,130,https://www.apartments.com/2054-w-98th-st-cleveland-oh/tbqvdpb/
8208 Denison Ave Unit 2,,,"8208 Denison Ave, Cleveland, OH 44102",False,1955,130,https://www.apartments.com/8208-denison-ave-cleveland-oh-unit-2/5enfgyp/
"2 br, 1 bath Apartment - 12022 Griffing Ave",,,"12022 Griffing Ave, Cleveland, OH 44120",False,1955,130,https://www.apartments.com/2-br-1-bath-apartment-12022-griffing-ave-cleveland-oh/8nj8hb3/
3 bedroom in Cleveland OH 44105,,,"3608 E 106th St, Cleveland, OH 44105",False,1955,130,https://www.apartments.com/3-bedroom-in-cleveland-oh-44105-cleveland-oh/5djy48q/
724-726 E 117th St,,,"724-726 E 117th St, Cleveland, OH 44108",False,1955,130,https://www.apartments.com/724-726-e-117th-st-cleveland-oh/clr6b0f/
Lake West Apartments,,,"10507 Lake Ave, Cleveland, OH 44102",False,1928,48,https://www.apartments.com/lake-west-apartments-cleveland-oh/2ff4z9b/
"4 br, 2 bath House - 9704 Reno Ave.",,,"9704 Reno Ave, Cleveland, OH 44105",False,1928,48,https://www.apartments.com/4-br-2-bath-house-9704-reno-ave-cleveland-oh/qrllrxw/
Mapleview Apartments,,,"2540 Overlook Rd, Cleveland, OH 44106",False,1917,29,https://www.apartments.com/mapleview-apartments-cleveland-oh/m590b5j/
8621 Denison Ave,,,"8621 Denison Ave, Cleveland, OH 44102",False,1917,29,https://www.apartments.com/8621-denison-ave-cleveland-oh/v4m7v3d/
803 Thornhill Dr Unit 2,,,"803 Thornhill Dr, Cleveland, OH 44108",False,1917,29,https://www.apartments.com/803-thornhill-dr-cleveland-oh-unit-2/e4gejyn/
"2 br, 1 bath Apartment - 4231 W 24th St",,,"4231 W 24th St, Cleveland, OH 44109",False,1917,29,https://www.apartments.com/2-br-1-bath-apartment-4231-w-24th-st-cleveland-oh/dt2lepl/
2830 E 130th St,,,"2830 E 130th St, Cleveland, OH 44120",False,1917,29,https://www.apartments.com/2830-e-130th-st-cleveland-oh/sv3d7m7/
3293 West 94th Street #Down,,,"3293 W 94th St, Cleveland, OH 44102",False,1917,29,https://www.apartments.com/3293-west-94th-street-down-cleveland-oh/dkw5xhh/
851 Paxton Rd,,,"851 Paxton Rd, Cleveland, OH 44108",False,1917,29,https://www.apartments.com/851-paxton-rd-cleveland-oh/pswef3r/
843 Paxton Rd,,,"843 Paxton Rd, Cleveland, OH 44108",False,1917,29,https://www.apartments.com/843-paxton-rd-cleveland-oh/ey0dj6m/
Euclid Emerald Apartments,,,"13420 Euclid Ave, Cleveland, OH 44112",False,1963,81,https://www.apartments.com/euclid-emerald-apartments-cleveland-oh/hw9m5m2/
"2 br, 1 bath Apartment - 577 E 118 St",,,"577 E 118th St, Cleveland, OH 44108",False,1963,81,https://www.apartments.com/2-br-1-bath-apartment-577-e-118-st-cleveland-oh/bjx10k9/
"1 br, 1 bath Apartment - 563 E 118",,,"563 E 118th St, Cleveland, OH 44108",False,1963,81,https://www.apartments.com/1-br-1-bath-apartment-563-e-118-cleveland-oh/c7tqr7e/
Two bedroom upstairs rental unit,,,"2033 W 104th St, Cleveland, OH 44102",False,1963,81,https://www.apartments.com/two-bedroom-upstairs-rental-unit-cleveland-oh/9h6km06/
12702 Parkhill Ave,,,"12702 Parkhill Ave, Cleveland, OH 44120",False,1963,81,https://www.apartments.com/12702-parkhill-ave-cleveland-oh/b4pnez8/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Parkview Estates,,,"1832-1864 Forest Hills Blvd, Cleveland, OH 44112",False,1964,70,https://www.apartments.com/parkview-estates-cleveland-oh/jhznj54/
2918 Roanoke Ave,,,"2918 Roanoke Ave, Cleveland, OH 44109",False,1964,70,https://www.apartments.com/2918-roanoke-ave-cleveland-oh/hw31w91/
3422 W 97th St,,,"3422 W 97th St, Cleveland, OH 44102",False,1964,70,https://www.apartments.com/3422-w-97th-st-cleveland-oh/fyk4ghr/
7906 Force Ave,,,"7906 Force Ave, Cleveland, OH 44105",False,1964,70,https://www.apartments.com/7906-force-ave-cleveland-oh/zdez1lx/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2744 Mayfield Rd,,,"2744 Mayfield Rd, Cleveland, OH 44106",False,1924,16,https://www.apartments.com/2744-mayfield-rd-cleveland-oh/ljw2nkf/
2761 Euclid Heights Blvd,,,"2761 Euclid Heights Blvd, Cleveland Heights, OH 44106",False,1920,,https://www.apartments.com/2761-euclid-heights-blvd-cleveland-heights-oh/99m47y5/
2717 Tate Ave,,,"2717 Tate Ave, Cleveland, OH 44109",False,1920,,https://www.apartments.com/2717-tate-ave-cleveland-oh/ew4ryfn/
"3 br, 1 bath House - 13403 3rd Ave",,,"13403 3rd Ave, East Cleveland, OH 44112",False,1920,,https://www.apartments.com/3-br-1-bath-house-13403-3rd-ave-east-cleveland-oh/sn29gn7/
3196 E 134th St,,,"3196 E 134th St, Cleveland, OH 44120",False,1920,,https://www.apartments.com/3196-e-134th-st-cleveland-oh/rk9hmy2/
1 bedroom in Cleveland Heights OH 44106,,,"2773 Hampshire Rd, Cleveland Heights, OH 44106",False,1920,,https://www.apartments.com/1-bedroom-in-cleveland-heights-oh-44106-cleveland-heights-oh/pwl8c1s/
"Upgraded Smart Home, view today!",,,"3278 E 132nd St, Cleveland, OH 44120",False,1920,,https://www.apartments.com/upgraded-smart-home-view-today-cleveland-oh/mlzne3l/
13715 Terrace Rd Unit E3,,,"13715 Terrace Rd, East Cleveland, OH 44112",False,1920,,https://www.apartments.com/13715-terrace-rd-east-cleveland-oh-unit-e3/477474l/
13715 terrace Rd Unit F2,,,"13715 terrace Rd, East Cleveland, OH 44112",False,1920,,https://www.apartments.com/13715-terrace-rd-east-cleveland-oh-unit-f2/jssgn15/
1458 W 114th St Unit 2 Bed,,,"1458 W 114th St, Cleveland, OH 44102",False,1920,,https://www.apartments.com/1458-w-114th-st-cleveland-oh-unit-2-bed/8rk3cx0/
1458 W 114th St Unit 1 Bed,,,"1458 W 114th St, Cleveland, OH 44102",False,1920,,https://www.apartments.com/1458-w-114th-st-cleveland-oh-unit-1-bed/4e7gf0l/
114 South,,,"1454-1460 W 114th St, Cleveland, OH 44102",False,1963,30,https://www.apartments.com/114-south-cleveland-oh/y59rf2s/
3816 Bucyrus Avenue #Down,,,"3816 Bucyrus Ave, Cleveland, OH 44109",False,1963,30,https://www.apartments.com/3816-bucyrus-avenue-down-cleveland-oh/bvbqw6b/
10113 Almira Avenue #Up,,,"10113 Almira Ave, Cleveland, OH 44111",False,1963,30,https://www.apartments.com/10113-almira-avenue-up-cleveland-oh/m1nhnml/
"1 br, 1 bath House - 1574 Luxor Rd #4",,,"1574 Luxor Rd, East Cleveland, OH 44118",False,1963,30,https://www.apartments.com/1-br-1-bath-house-1574-luxor-rd-4-east-cleveland-oh/1d29lw4/
For Rent,,,"1685 Coventry Rd, Cleveland Heights, OH 44118",False,1963,30,https://www.apartments.com/for-rent-cleveland-heights-oh/89n4n23/
,,,,,,,
,,,,,,,
,,,,,,,
Fenn Tower,,,"1983 E 24th St, Cleveland, OH 44115",False,1956,176,https://www.apartments.com/fenn-tower-cleveland-oh/x7vhvnm/
Euclid Commons,,,"2450 Euclid Ave, Cleveland, OH 44115",False,2010,163,https://www.apartments.com/euclid-commons-cleveland-oh/wesr4bl/
Domain at Cleveland,,,"2200 Prospect Ave E, Cleveland, OH 44115",True,1912,148,https://www.apartments.com/domain-at-cleveland-cleveland-oh/j9gxcd4/
Walker & Weeks Building,,,"2341 Carnegie Ave, Cleveland, OH 44115",True,1951,36,https://www.apartments.com/walker-weeks-building-cleveland-oh/gy1pjkz/
The 1850 Superior Apartments,,,"1850 Superior Ave, Cleveland, OH 44114",False,1930,78,https://www.apartments.com/the-1850-superior-apartments-cleveland-oh/qveg97w/
2148 Rockwell Ave,,,"2148 Rockwell Ave, Cleveland, OH 44114",False,1910,,https://www.apartments.com/2148-rockwell-ave-cleveland-oh/r4e2m73/
Cornerstone Apartments,,,"3147 Prospect Ave, Cleveland, OH 44115",False,1920,36,https://www.apartments.com/cornerstone-apartments-cleveland-oh/rfssqm2/
Cedar Estates,,,"2330 Central Ave, Cleveland, OH 44115",False,1955,350,https://www.apartments.com/cedar-estates-cleveland-oh/45be51l/
Pointe at Gateway,,,"740-750 Prospect Ave, Cleveland, OH 44115",False,1913,42,https://www.apartments.com/pointe-at-gateway-cleveland-oh/28vnph8/
Montana Building,,,"3604-3606 Prospect Ave, Cleveland, OH 44115",False,2005,10,https://www.apartments.com/montana-building-cleveland-oh/rj2rv81/
Langston Commons,,,"3100 Central Ave, Cleveland, OH 44115",False,1972,88,https://www.apartments.com/langston-commons-cleveland-oh/yylh7ft/
LRC,,,"629 Euclid Ave, Cleveland, OH 44114",False,1894,97,https://www.apartments.com/lrc-cleveland-oh/48sf16j/
Dixson Hall Apartments,,,"3814 Prospect Ave, Cleveland, OH 44115",False,1910,24,https://www.apartments.com/dixson-hall-apartments-cleveland-oh/qg6cm6w/
HELP Six Chimneys Apartments,,,"3907 Prospect Ave, Cleveland, OH 44115",False,1920,46,https://www.apartments.com/help-six-chimneys-apartments-cleveland-oh/3mvsrwg/
Asian Evergreen Apartments,,,"3843 Payne Ave, Cleveland, OH 44114",False,1997,43,https://www.apartments.com/asian-evergreen-apartments-cleveland-oh/zk5dlsz/
Park Building,,,"140 Public Sq, Cleveland, OH 44114",False,2009,20,https://www.apartments.com/park-building-cleveland-oh/exhn2xq/
4122 Chester Ave,,,"4122 Chester Ave, Cleveland, OH 44103",False,1910,10,https://www.apartments.com/4122-chester-ave-cleveland-oh/wr3tbgh/
4112 Cedar Ave,,,"4112 Cedar Ave, Cleveland, OH 44103",False,1912,,https://www.apartments.com/4112-cedar-ave-cleveland-oh/elrkgjm/
4120 Cedar Ave,,,"4120 Cedar Ave, Cleveland, OH 44103",False,1910,,https://www.apartments.com/4120-cedar-ave-cleveland-oh/y1y88jt/
1364-1368 E 40th St,,,"1364-1368 E 40th St, Cleveland, OH 44103",False,1890,,https://www.apartments.com/1364-1368-e-40th-st-cleveland-oh/76cte4y/
2097 E 46th St,,,"2097 E 46th St, Cleveland, OH 44103",False,1930,,https://www.apartments.com/2097-e-46th-st-cleveland-oh/xc9pgjq/
410-500 W St. Clair St,,,"410-500 W St. Clair St, Cleveland, OH 44113",False,1870,16,https://www.apartments.com/410-500-w-st-clair-st-cleveland-oh/hw44vl1/
4237 St Clair Ave,,,"4237 St Clair Ave, Cleveland, OH 44103",False,1900,,https://www.apartments.com/4237-st-clair-ave-cleveland-oh/gb7nwzz/
1383-1385 E 45th St,,,"1383-1385 E 45th St, Cleveland, OH 44103",False,1900,,https://www.apartments.com/1383-1385-e-45th-st-cleveland-oh/r6k09g1/
1910 E 57th St,,,"1910 E 57th St, Cleveland, OH 44103",False,1912,,https://www.apartments.com/1910-e-57th-st-cleveland-oh/zgrd35w/
Pinnacle Condominiums,,,"701 W Lakeside Ave, Cleveland, OH 44113",False,2005,40,https://www.apartments.com/pinnacle-condominiums-cleveland-oh/e9j17yn/
1514 E 49th St,,,"1514 E 49th St, Cleveland, OH 44103",False,1916,,https://www.apartments.com/1514-e-49th-st-cleveland-oh/3ssvrmg/
5801 Hawthorne Ave,,,"5801 Hawthorne Ave, Cleveland, OH 44103",False,1910,,https://www.apartments.com/5801-hawthorne-ave-cleveland-oh/v3kxyld/
5612 Linwood Ave,,,"5612 Linwood Ave, Cleveland, OH 44103",False,1916,,https://www.apartments.com/5612-linwood-ave-cleveland-oh/08mdef1/
2315 E 59th St,,,"2315 E 59th St, Cleveland, OH 44104",False,1910,,https://www.apartments.com/2315-e-59th-st-cleveland-oh/tt176zb/
5808 Linwood Ave,,,"5808 Linwood Ave, Cleveland, OH 44103",False,1916,,https://www.apartments.com/5808-linwood-ave-cleveland-oh/vjprdpe/
5902 Linwood Ave,,,"5902 Linwood Ave, Cleveland, OH 44103",False,1916,,https://www.apartments.com/5902-linwood-ave-cleveland-oh/qfpz10z/
2346 E 61st St,,,"2346 E 61st St, Cleveland, OH 44104",False,1900,,https://www.apartments.com/2346-e-61st-st-cleveland-oh/46vrgyh/
2151-2153 Professor Ave,,,"2151-2153 Professor Ave, Cleveland, OH 44113",False,1890,,https://www.apartments.com/2151-2153-professor-ave-cleveland-oh/kvhzcyb/
2039 W 18th St,,,"2039 W 18th St, Cleveland, OH 44113",False,1890,,https://www.apartments.com/2039-w-18th-st-cleveland-oh/lv3zp8g/
Stonebridge Plaza Condominiums,,,"1237 Washington Ave, Cleveland, OH 44113",False,1870,110,https://www.apartments.com/stonebridge-plaza-condominiums-cleveland-oh/rcfhjb3/
2106 W 18th St,,,"2106 W 18th St, Cleveland, OH 44113",False,1890,,https://www.apartments.com/2106-w-18th-st-cleveland-oh/rnfl9l3/
Superior Pointe,,,"5504 Superior Ave, Cleveland, OH 44103",False,1900,20,https://www.apartments.com/superior-pointe-cleveland-oh/hyr3wl2/
2471 W 7th St,,,"2471 W 7th St, Cleveland, OH 44113",False,1900,,https://www.apartments.com/2471-w-7th-st-cleveland-oh/p9e6chs/
Ohio City,,,"1952 W 20th St, Cleveland, OH 44113",False,2023,200,https://www.apartments.com/ohio-city-cleveland-oh/8f63pg2/
5416 Homer Ave,,,"5416 Homer Ave, Cleveland, OH 44103",False,1890,28,https://www.apartments.com/5416-homer-ave-cleveland-oh/3pbl35d/
1936 Columbus Rd,,,"1936 Columbus Rd, Cleveland, OH 44113",False,1900,,https://www.apartments.com/1936-columbus-rd-cleveland-oh/tdxjcj9/
Tremont Terraces on Lincoln Park,,,"2363 W 14th St, Cleveland, OH 44113",False,1890,60,https://www.apartments.com/tremont-terraces-on-lincoln-park-cleveland-oh/qggkg2w/
2446-2448 Tremont Ave,,,"2446-2448 Tremont Ave, Cleveland, OH 44113",False,1900,,https://www.apartments.com/2446-2448-tremont-ave-cleveland-oh/s6dlxy7/
2085 Columbus Rd,,,"2085 Columbus Rd, Cleveland, OH 44113",False,1900,,https://www.apartments.com/2085-columbus-rd-cleveland-oh/nfqrfpn/
St. Malachi Apts.,,,"2459 W 25th St, Cleveland, OH 44113",False,1834,,https://www.apartments.com/st-malachi-apts-cleveland-oh/9c3ngn4/
1970 E 71st St,,,"1970 E 71st St, Cleveland, OH 44103",False,1940,,https://www.apartments.com/1970-e-71st-st-cleveland-oh/hdje1w1/
1188 E 61st St,,,"1188 E 61st St, Cleveland, OH 44103",False,1910,,https://www.apartments.com/1188-e-61st-st-cleveland-oh/f0q57vr/
7302 Cedar Rd,,,"7302 Cedar Rd, Cleveland, OH 44103",False,1920,18,https://www.apartments.com/7302-cedar-rd-cleveland-oh/5f4v0ep/
Merrell Lofts,,,"1900 W 25th St, Cleveland, OH 44113",False,1893,27,https://www.apartments.com/merrell-lofts-cleveland-oh/8egc0d0/
Church Square Commons,,,"7338 Euclid Ave, Cleveland, OH 44103",False,1925,48,https://www.apartments.com/church-square-commons-cleveland-oh/vxrdntg/
6503-6513 Edna Ave,,,"6503-6513 Edna Ave, Cleveland, OH 44103",False,1910,10,https://www.apartments.com/6503-6513-edna-ave-cleveland-oh/898myf2/
6030-6034 Carry Ave,,,"6030-6034 Carry Ave, Cleveland, OH 44103",False,1940,,https://www.apartments.com/6030-6034-carry-ave-cleveland-oh/dnjb9ql/
Hingetown Lofts,,,"2820 Detroit Ave, Cleveland, OH 44113",False,1910,19,https://www.apartments.com/hingetown-lofts-cleveland-oh/7qx1v2y/
1331-1333 Russell Rd,,,"1331-1333 Russell Rd, Cleveland, OH 44103",False,1900,,https://www.apartments.com/1331-1333-russell-rd-cleveland-oh/8gn0ls1/
1830 W 28th St,,,"1830 W 28th St, Cleveland, OH 44113",False,1900,20,https://www.apartments.com/1830-w-28th-st-cleveland-oh/qnrg1dx/
Chelsea Apartments,,,"2711 W 14th St, Cleveland, OH 44113",False,1898,32,https://www.apartments.com/chelsea-apartments-cleveland-oh/mphngpk/
1648 E 75th St,,,"1648 E 75th St, Cleveland, OH 44103",False,1915,,https://www.apartments.com/1648-e-75th-st-cleveland-oh/212xcz8/
1701 Fulton Rd,,,"1701 Fulton Rd, Cleveland, OH 44113",False,1900,,https://www.apartments.com/1701-fulton-rd-cleveland-oh/b9mmkqc/
6214 Lausche Ave,,,"6214 Lausche Ave, Cleveland, OH 44103",False,1900,,https://www.apartments.com/6214-lausche-ave-cleveland-oh/0g5pjr3/
7410 Linwood Ave,,,"7410 Linwood Ave, Cleveland, OH 44103",False,1910,16,https://www.apartments.com/7410-linwood-ave-cleveland-oh/3l9h2ld/
2047 W 29th St,,,"2047 W 29th St, Cleveland, OH 44113",False,1890,,https://www.apartments.com/2047-w-29th-st-cleveland-oh/h10k0t0/
2908-2910 Jay Ave,,,"2908-2910 Jay Ave, Cleveland, OH 44113",False,1900,,https://www.apartments.com/2908-2910-jay-ave-cleveland-oh/qzfnddz/
