Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
5311 Broad St,,412-307-4924,"5311 Broad St, Pittsburgh, PA 15224",False,,,https://www.apartments.com/5311-broad-st-pittsburgh-pa/x36717q/
3918 Woolslayer Way,,412-294-9743,"3918 Woolslayer Way, Pittsburgh, PA 15224",False,,,https://www.apartments.com/3918-woolslayer-way-pittsburgh-pa/lesynbd/
6539 Northumberland St Unit 2,,724-269-8957,"6539 Northumberland St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/6539-northumberland-st-pittsburgh-pa-unit-2/jbwp047/
6539 Northumberland St Unit 2,,412-528-1293,"6539 Northumberland St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/6539-northumberland-st-pittsburgh-pa-unit-2/ybepytr/
2332 Sherbrook St,,412-212-7192,"2332 Sherbrook St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/2332-sherbrook-st-pittsburgh-pa/vqzj76f/
4006 Murray Ave Unit 2,,412-219-7413,"4006 Murray Ave, Pittsburgh, PA 15217",False,,,https://www.apartments.com/4006-murray-ave-pittsburgh-pa-unit-2/mhw777k/
928 Lilac St Unit NA,,,"928 Lilac St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/928-lilac-st-pittsburgh-pa-unit-na/cjbs9gd/
2355 Eldridge St Unit 2C,,412-228-0867,"2355 Eldridge St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/2355-eldridge-st-pittsburgh-pa-unit-2c/03w0xm1/
5922 Douglas St,,724-761-2155,"5922 Douglas St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/5922-douglas-st-pittsburgh-pa/4wp9vsh/
"5856 Alderson St Unit 2,4&5",,724-269-8961,"5856 Alderson St, Pittsburgh, PA 15217",False,,,https://www.apartments.com/5856-alderson-st-pittsburgh-pa-unit-245/w1zq6fh/
5860 Forward Ave Unit 1A,,412-218-1667,"5860 Forward Ave, Pittsburgh, PA 15217",False,,,https://www.apartments.com/5860-forward-ave-pittsburgh-pa-unit-1a/xje8szp/
2610 Shady Ave,,412-218-2678,"2610 Shady Ave, Pittsburgh, PA 15217",False,,,https://www.apartments.com/2610-shady-ave-pittsburgh-pa/wfc3cyk/
2608 Shady Ave,,412-688-6085,"2608 Shady Ave, Pittsburgh, PA 15217",False,,,https://www.apartments.com/2608-shady-ave-pittsburgh-pa/nb89ykq/
3644 Penn Ave Unit 205,,724-330-4140,"3644 Penn Ave, Pittsburgh, PA 15201",False,,,https://www.apartments.com/3644-penn-ave-pittsburgh-pa-unit-205/pcfjwjt/
500 N Mathilda St,,412-557-7601,"500 N Mathilda St, Pittsburgh, PA 15224",False,,,https://www.apartments.com/500-n-mathilda-st-pittsburgh-pa/f9bfnbt/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2301 Mission St Unit 4,,855-343-1002,"2301 Mission St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/2301-mission-st-pittsburgh-pa-unit-4/b18c818/
122 43rd St Unit 1,,412-557-7430,"122 43rd St, Pittsburgh, PA 15201",False,,,https://www.apartments.com/122-43rd-st-pittsburgh-pa-unit-1/1ykv9l5/
165 Cotton Way,,412-218-0125,"165 Cotton Way, Pittsburgh, PA 15201",False,,,https://www.apartments.com/165-cotton-way-pittsburgh-pa/g5nvjcw/
5429 Stanton Ave Unit 5,,412-440-7310,"5429 Stanton Ave, Pittsburgh, PA 15206",False,,,https://www.apartments.com/5429-stanton-ave-pittsburgh-pa-unit-5/wpfj35h/
1721 Wharton St,,412-557-7628,"1721 Wharton St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/1721-wharton-st-pittsburgh-pa/p44706s/
3301 Beechwood Blvd Unit 204,,724-243-2298,"3301 Beechwood Blvd, Pittsburgh, PA 15217",False,,,https://www.apartments.com/3301-beechwood-blvd-pittsburgh-pa-unit-204/exk8s6q/
3301 Beechwood Blvd Unit 205,,724-330-4126,"3301 Beechwood Blvd, Pittsburgh, PA 15217",False,,,https://www.apartments.com/3301-beechwood-blvd-pittsburgh-pa-unit-205/8yzttx3/
1928 Harcum Way Unit 0,,412-218-1084,"1928 Harcum Way, Pittsburgh, PA 15203",False,,,https://www.apartments.com/1928-harcum-way-pittsburgh-pa-unit-0/exe1qrm/
5538 Avondale Pl Unit 1,,813-492-4310,"5538 Avondale Pl, Pittsburgh, PA 15206",False,,,https://www.apartments.com/5538-avondale-pl-pittsburgh-pa-unit-1/0wz40e1/
1918 S 18th St Unit 3,,412-552-3371,"1918 S 18th St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/1918-s-18th-st-pittsburgh-pa-unit-3/kbfe60c/
,,,,,,,
,,,,,,,
,,,,,,,
1035 Chislett St Unit 3,,412-499-3063,"1035 Chislett St, Pittsburgh, PA 15206",True,,,https://www.apartments.com/1035-chislett-st-pittsburgh-pa-unit-3/8rks620/
1014 Fifth Ave Unit 201,,855-391-1838,"1014 Fifth Ave, Pittsburgh, PA 15219",False,,,https://www.apartments.com/1014-fifth-ave-pittsburgh-pa-unit-201/8srqq42/
1014 Fifth Ave Unit 202,,412-212-3581,"1014 Fifth Ave, Pittsburgh, PA 15219",False,,,https://www.apartments.com/1014-fifth-ave-pittsburgh-pa-unit-202/jg30f77/
1014 Fifth Ave Unit 302,,724-269-8975,"1014 Fifth Ave, Pittsburgh, PA 15219",False,,,https://www.apartments.com/1014-fifth-ave-pittsburgh-pa-unit-302/8weqqb3/
1014 Fifth Ave Unit 305,,412-799-6795,"1014 Fifth Ave, Pittsburgh, PA 15219",False,,,https://www.apartments.com/1014-fifth-ave-pittsburgh-pa-unit-305/01bndr0/
5159 Carnegie St,,,"5159 Carnegie St, Pittsburgh, PA 15201",False,,,https://www.apartments.com/5159-carnegie-st-pittsburgh-pa/705mbww/
1315 Lowrie St Unit 1,,412-301-3582,"1315 Lowrie St, Pittsburgh, PA 15212",False,,,https://www.apartments.com/1315-lowrie-st-pittsburgh-pa-unit-1/8rf8lf3/
1147 King Ave,,844-421-1921,"1147 King Ave, Pittsburgh, PA 15206",False,,,https://www.apartments.com/1147-king-ave-pittsburgh-pa/xsxmdbm/
78 S 12th St Unit 1,,724-330-4611,"78 S 12th St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/78-s-12th-st-pittsburgh-pa-unit-1/5w17b5m/
123 S 12th St,,844-832-8970,"123 S 12th St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/123-s-12th-st-pittsburgh-pa/6r3qkfv/
5700 Bryant St Unit 52,,412-314-1673,"5700 Bryant St, Pittsburgh, PA 15206",False,,,https://www.apartments.com/5700-bryant-st-pittsburgh-pa-unit-52/cq6pc0d/
5912 Bryant St Unit 1,,412-506-6605,"5912 Bryant St, Pittsburgh, PA 15206",False,,,https://www.apartments.com/5912-bryant-st-pittsburgh-pa-unit-1/e2p6fzm/
5036 Orinoco St,,412-218-2652,"5036 Orinoco St, Pittsburgh, PA 15207",False,,,https://www.apartments.com/5036-orinoco-st-pittsburgh-pa/mfe6djh/
5255 Keystone St,,,"5255 Keystone St, Pittsburgh, PA 15201",False,,,https://www.apartments.com/5255-keystone-st-pittsburgh-pa/5dnpyxq/
7720 Waverly St Unit 5,,412-430-9489,"7720 Waverly St, Pittsburgh, PA 15221",False,,,https://www.apartments.com/7720-waverly-st-pittsburgh-pa-unit-5/pd69nxr/
7720 Waverly St Unit 3,,724-761-2249,"7720 Waverly St, Pittsburgh, PA 15221",False,,,https://www.apartments.com/7720-waverly-st-pittsburgh-pa-unit-3/6wsnfdr/
5407 Butler St,,,"5407 Butler St, Pittsburgh, PA 15201",False,,,https://www.apartments.com/5407-butler-st-pittsburgh-pa/m0rw5nl/
109 Frederick St,,412-506-6932,"109 Frederick St, Mount Oliver, PA 15210",False,,,https://www.apartments.com/109-frederick-st-mount-oliver-pa/myynkbh/
318 S Trenton Ave Unit 1A,,724-905-0196,"318 S Trenton Ave, Pittsburgh, PA 15221",False,,,https://www.apartments.com/318-s-trenton-ave-pittsburgh-pa-unit-1a/jbz24h5/
317 Franklin Ave Unit 3,,412-688-6196,"317 Franklin Ave, Pittsburgh, PA 15221",False,,,https://www.apartments.com/317-franklin-ave-pittsburgh-pa-unit-3/rzykxs0/
405 Biddle Ave Unit 3,,724-602-4939,"405 Biddle Ave, Pittsburgh, PA 15221",False,,,https://www.apartments.com/405-biddle-ave-pittsburgh-pa-unit-3/s2bj846/
208 West St Unit 2,,724-705-9031,"208 West St, Pittsburgh, PA 15221",False,,,https://www.apartments.com/208-west-st-pittsburgh-pa-unit-2/nrq663m/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
630 Clyde Street,,,"630 Clyde St, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/630-clyde-street-pittsburgh-pa/vhbhvgd/
Neville Street Properties,,,"414 N Neville St, Pittsburgh, PA 15213",False,,58,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/
336 Joncaire St,,,"336 Joncaire St, Pittsburgh, PA 15213",False,,58,https://www.apartments.com/336-joncaire-st-pittsburgh-pa/bem63w8/
University Commons,,,"3811-3845 Dawson St, Pittsburgh, PA 15213",False,1960,79,https://www.apartments.com/university-commons-pittsburgh-pa/pel2hgr/
Atherstone Manor,,,"5300 5th Ave, Pittsburgh, PA 15232",False,1960,23,https://www.apartments.com/atherstone-manor-pittsburgh-pa/tyt5wzc/
Centre Tower,,,"4750 Centre Ave, Pittsburgh, PA 15213",False,1920,48,https://www.apartments.com/centre-tower-pittsburgh-pa/m415wsj/
22 Oakland Square Unit 2,,,"22 Oakland Square, Pittsburgh, PA 15213",False,1920,48,https://www.apartments.com/22-oakland-square-pittsburgh-pa-unit-2/qjhhn6z/
311 Morewood Ave,,,"311 Morewood Ave, Pittsburgh, PA 15213",False,1960,,https://www.apartments.com/311-morewood-ave-pittsburgh-pa/t5xqqp8/
"1 br, 1 bath Apartment - 4909 CENTRE AVE",,,"4909 Centre Ave, Pittsburgh, PA 15213",False,1960,,https://www.apartments.com/1-br-1-bath-apartment-4909-centre-ave-pittsburgh-pa/38b2xmg/
"3 br, 1.5 bath Apartment - 351 Atwood St",,,"351 Atwood St, Pittsburgh, PA 15213",False,1960,,https://www.apartments.com/3-br-15-bath-apartment-351-atwood-st-pittsburgh-pa/7c1b91y/
3221 Juliet St,,,"3221 Juliet St, Pittsburgh, PA 15213",False,1960,,https://www.apartments.com/3221-juliet-st-pittsburgh-pa/06xzy73/
Schenley Arms,,,"4041 Bigelow Blvd, Pittsburgh, PA 15213",False,1929,40,https://www.apartments.com/schenley-arms-pittsburgh-pa/6zw595r/
"1 br, 1 bath Apartment - 5440 5th Avenue",,,"5440 Fifth Ave, Pittsburgh, PA 15232",False,1929,40,https://www.apartments.com/1-br-1-bath-apartment-5440-5th-avenue-pittsburgh-pa/re5xx63/
5429 Howe St,,,"5429 Howe St, Pittsburgh, PA 15232",False,1929,40,https://www.apartments.com/5429-howe-st-pittsburgh-pa/pr8gzbs/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Normandy II,,,"5520 5th Ave, Pittsburgh, PA 15232",False,1965,22,https://www.apartments.com/normandy-ii-pittsburgh-pa/xhy1pmm/
3408 Parkview Ave Unit 35,,,"3408 Parkview Ave, Pittsburgh, PA 15213",False,1965,22,https://www.apartments.com/3408-parkview-ave-pittsburgh-pa-unit-35/c01dfzd/
375 N Craig St,,,"375 N Craig St, Pittsburgh, PA 15213",False,1965,22,https://www.apartments.com/375-n-craig-st-pittsburgh-pa/de93mgl/
3432 Ward St,,,"3432 Ward St, Pittsburgh, PA 15213",False,1965,22,https://www.apartments.com/3432-ward-st-pittsburgh-pa/sl6nm96/
"1 br, 1 bath Apartment - 926 Ivy St Apt 104",,,"926 Ivy St, Pittsburgh, PA 15232",False,1965,22,https://www.apartments.com/1-br-1-bath-apartment-926-ivy-st-apt-104-pittsburgh-pa-unit-apt-104/xgdsf8n/
918 Ivy St,,,"918 Ivy St, Pittsburgh, PA 15232",False,1965,22,https://www.apartments.com/918-ivy-st-pittsburgh-pa/vxcx4pf/
Stunning Shadyside Home,,,"713 Filbert St, Pittsburgh, PA 15232",False,1965,22,https://www.apartments.com/stunning-shadyside-home-pittsburgh-pa/bkd5k9b/
Sussex Apartments,,,"246 McKee Pl, Pittsburgh, PA 15213",False,1930,21,https://www.apartments.com/sussex-apartments-pittsburgh-pa/xrdcdxm/
908 Bryn Mawr Rd Unit 3,,,"908 Bryn Mawr Rd, Pittsburgh, PA 15219",False,1930,21,https://www.apartments.com/908-bryn-mawr-rd-pittsburgh-pa-unit-3/qerfg9x/
730 S Negley Ave,,,"730 S Negley Ave, Pittsburgh, PA 15232",False,,13,https://www.apartments.com/730-s-negley-ave-pittsburgh-pa/8k3s1m3/
3414 Louisa Street,,,"3414 Louisa St, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/3414-louisa-street-pittsburgh-pa/bxff5jb/
514 S Graham St Unit Apt. 3,,,"514 S Graham St, Pittsburgh, PA 15232",False,,13,https://www.apartments.com/514-s-graham-st-pittsburgh-pa-unit-apt-3/dg5349j/
3314 Dawson St Unit Apt 2,,,"3314 Dawson St, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/3314-dawson-st-pittsburgh-pa-unit-apt-2/z8hp6zy/
"2 br, 1 bath Townhome - 3320 Hardie Way",,,"3320 Hardie Way, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/2-br-1-bath-townhome-3320-hardie-way-pittsburgh-pa/xvrdypm/
5445 Bartlett St Unit 2,,,"5445 Bartlett St, Pittsburgh, PA 15217",False,,13,https://www.apartments.com/5445-bartlett-st-pittsburgh-pa-unit-2/mk2150j/
5746 Howe St Unit 2,,,"5746 Howe St, Pittsburgh, PA 15232",False,,13,https://www.apartments.com/5746-howe-st-pittsburgh-pa-unit-2/dgpnrdj/
3301 Juliet St Unit 2,,,"3301 Juliet St, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/3301-juliet-st-pittsburgh-pa-unit-2/1nj9vx5/
225 Chesterfield Rd,,,"225 Chesterfield Rd, Pittsburgh, PA 15213",False,,13,https://www.apartments.com/225-chesterfield-rd-pittsburgh-pa/909d0q7/
Ultra chic 2 BR in Bloomfield,,,"434 S Aiken Ave, Pittsburgh, PA 15232",False,,13,https://www.apartments.com/ultra-chic-2-br-in-bloomfield-pittsburgh-pa-unit-2nd-fl/scvb3w5/
5512 Bartlett St,,,"5512 Bartlett St, Pittsburgh, PA 15217",False,,13,https://www.apartments.com/5512-bartlett-st-pittsburgh-pa/3rkzeee/
,,,,,,,
,,,,,,,
Malabar,,,"5810 Howe St, Pittsburgh, PA 15232",False,,,https://www.apartments.com/malabar-pittsburgh-pa/hzef8b0/
"1 br, 1 bath - 5819 5th Ave Apt 5",,,"5819 Fifth Ave, Pittsburgh, PA 15232",False,,,https://www.apartments.com/1-br-1-bath-5819-5th-ave-apt-5-pittsburgh-pa-unit-apt-5/1dxv5l7/
Elwood Gardens,,,"5819-5835 Elwood St, Pittsburgh, PA 15232",False,,24,https://www.apartments.com/elwood-gardens-pittsburgh-pa/znqcztz/
641 Maryland Ave,,,"641 Maryland Ave, Pittsburgh, PA 15232",False,,24,https://www.apartments.com/641-maryland-ave-pittsburgh-pa/2teh179/
4 bedroom 2 bath home Oakland!,,,"3232 Parkview Ave, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/4-bedroom-2-bath-home-oakland-pittsburgh-pa/p1r9vgs/
3211 Niagara St,,,"3211 Niagara St, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/3211-niagara-st-pittsburgh-pa/f6g7f9t/
"3 br, 2 bath Apartment - 3209 Ward Street 1",,,"3209 Ward St, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/3-br-2-bath-apartment-3209-ward-street-1-pittsburgh-pa/0dlwyp0/
"3 br, 1 bath House - 273 Robinson St",,,"273 Robinson St, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/3-br-1-bath-house-273-robinson-st-pittsburgh-pa/jeet6c4/
352 S Pacific Ave Unit 1,,,"352 S Pacific Ave, Pittsburgh, PA 15224",False,,24,https://www.apartments.com/352-s-pacific-ave-pittsburgh-pa-unit-1/7y7dssy/
348 Cedarville St,,,"348 Cedarville St, Pittsburgh, PA 15224",False,,24,https://www.apartments.com/348-cedarville-st-pittsburgh-pa/jrxrx65/
"2 br, 1 bath Apartment - 47 Bates Street #2",,,"47 Bates St, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/2-br-1-bath-apartment-47-bates-street-2-pittsburgh-pa-unit-2/b4ws6eb/
Baum Grove,,,"5722-5728 Baum Blvd, Pittsburgh, PA 15206",False,,24,https://www.apartments.com/baum-grove-pittsburgh-pa/tm04v59/
"2 br, 1 bath Townhome - 3730 Orpwood Street",,,"3730 Orpwood St, Pittsburgh, PA 15213",False,,24,https://www.apartments.com/2-br-1-bath-townhome-3730-orpwood-street-pittsburgh-pa/trpfen9/
5920 Walnut St,,,"5920 Walnut St, Pittsburgh, PA 15232",False,,13,https://www.apartments.com/5920-walnut-st-pittsburgh-pa/4dehffk/
332 S Mathilda St Unit 03,,,"332 S Mathilda St, Pittsburgh, PA 15224",False,,13,https://www.apartments.com/332-s-mathilda-st-pittsburgh-pa-unit-03/hpsf370/
"2 br, 1 bath House - 5552 Beacon St. Unit 17",,,"5552 Beacon St, Pittsburgh, PA 15217",False,,13,https://www.apartments.com/2-br-1-bath-house-5552-beacon-st-unit-17-pittsburgh-pa/j4d21h7/
"2 br, 2 bath House - 3345 Webster Ave",,,"3345 Webster Ave, Pittsburgh, PA 15219",False,,13,https://www.apartments.com/2-br-2-bath-house-3345-webster-ave-pittsburgh-pa/3yk2ljg/
Montrose Manor,,,"5939 5th Ave, Pittsburgh, PA 15232",False,,12,https://www.apartments.com/montrose-manor-pittsburgh-pa/21630q8/
Forbes Terrace,,,"5703 Forbes Ave, Pittsburgh, PA 15217",False,,41,https://www.apartments.com/forbes-terrace-pittsburgh-pa/bfrzkcb/
"2 br, 1 bath Duplex - 340 Roup Ave # 1",,,"340 Roup Ave, Pittsburgh, PA 15232",False,,41,https://www.apartments.com/2-br-1-bath-duplex-340-roup-ave-1-pittsburgh-pa/9nb25m6/
5858 Ellsworth Ave,,,"5858 Ellsworth Ave, Pittsburgh, PA 15232",False,,41,https://www.apartments.com/5858-ellsworth-ave-pittsburgh-pa/mnbbltk/
Frontenac Apartments,,,"490 S Highland Ave, Pittsburgh, PA 15206",False,1927,71,https://www.apartments.com/frontenac-apartments-pittsburgh-pa/xkk1dtq/
307 S Aiken Ave,,,"307 S Aiken Ave, Pittsburgh, PA 15232",False,1927,71,https://www.apartments.com/307-s-aiken-ave-pittsburgh-pa/frbqhfr/
,,,,,,,
Friendship Court,,,"273 S Winebiddle St, Pittsburgh, PA 15224",False,1955,74,https://www.apartments.com/friendship-court-pittsburgh-pa/qmc8wvx/
"2 br, 1 bath Apartment - 35 Lawn Street",,,"35 Lawn St, Pittsburgh, PA 15213",False,1955,74,https://www.apartments.com/2-br-1-bath-apartment-35-lawn-street-pittsburgh-pa/ttyfg58/
Walnut on the Park,,,"5326 Pocusset St, Pittsburgh, PA 15217",False,1925,32,https://www.apartments.com/walnut-on-the-park-pittsburgh-pa/f74fvhv/
302 S Negley Ave,,,"302 S Negley Ave, Pittsburgh, PA 15232",False,1925,32,https://www.apartments.com/302-s-negley-ave-pittsburgh-pa/kcx39yb/
6111 Fifth Ave Unit # 1C,,,"6111 Fifth Ave, Pittsburgh, PA 15232",False,1925,32,https://www.apartments.com/6111-fifth-ave-pittsburgh-pa-unit-1c/1c6mgd6/
225 Roup Ave Unit 31,,,"225 Roup Ave, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/225-roup-ave-pittsburgh-pa-unit-31/tq48d2b/
211 S Evaline St Unit 2,,,"211 S Evaline St, Pittsburgh, PA 15224",False,1925,32,https://www.apartments.com/211-s-evaline-st-pittsburgh-pa-unit-2/74mxkqz/
6209 Kentucky Ave,,,"6209 Kentucky Ave, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/6209-kentucky-ave-pittsburgh-pa/wshje2l/
"3 br, 1.5 bath House - 264 S Euclid",,,"264 S Euclid Ave, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/3-br-15-bath-house-264-s-euclid-pittsburgh-pa/ncnxxnm/
200 Stratford Ave,,,"200 Stratford Ave, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/200-stratford-ave-pittsburgh-pa/hmxg4b1/
"2 br, 1 bath House - 617 Minnesota St",,,"617 Minnesota St, Pittsburgh, PA 15207",False,1925,32,https://www.apartments.com/2-br-1-bath-house-617-minnesota-st-pittsburgh-pa/00d44j2/
"2 br, 1 bath House - 203 Lehigh Ave #3",,,"203 Lehigh Ave, Pittsburgh, PA 15232",False,1925,32,https://www.apartments.com/2-br-1-bath-house-203-lehigh-ave-3-pittsburgh-pa/dl1cn0k/
127 S Graham St Unit Apt 2,,,"127 S Graham St, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/127-s-graham-st-pittsburgh-pa-unit-apt-2/ghycfgz/
"1 br, 1 bath - 214 S Highland Ave November",,,"214 S Highland Ave, Pittsburgh, PA 15206",False,1925,32,https://www.apartments.com/1-br-1-bath-214-s-highland-ave-november-pittsburgh-pa/jc7t1s7/
"3 br, 3 bath Apartment - 1619 Shady Ave",,,"1619 Shady Ave, Pittsburgh, PA 15217",False,1925,32,https://www.apartments.com/3-br-3-bath-apartment-1619-shady-ave-pittsburgh-pa/nk92t0n/
4625 Carroll St Unit Apt 2.,,,"4625 Carroll St, Pittsburgh, PA 15224",False,1925,32,https://www.apartments.com/4625-carroll-st-pittsburgh-pa-unit-apt-2/s84kfx4/
"3 br, 1 bath House - 5134 Dearborn Street",,,"5134 Dearborn St, Pittsburgh, PA 15224",False,1925,32,https://www.apartments.com/3-br-1-bath-house-5134-dearborn-street-pittsburgh-pa/jtfy0w7/
"2 br, 1 bath Townhome - 1810 Shady Ave",,,"1810 Shady Ave, Pittsburgh, PA 15217",False,1925,32,https://www.apartments.com/2-br-1-bath-townhome-1810-shady-ave-pittsburgh-pa/3pwsh4f/
747 McCaslin St,,,"747 McCaslin St, Pittsburgh, PA 15217",False,1925,32,https://www.apartments.com/747-mccaslin-st-pittsburgh-pa/p3x1gxr/
4022 Mintwood St,,,"4022 Mintwood St, Pittsburgh, PA 15224",False,1925,32,https://www.apartments.com/4022-mintwood-st-pittsburgh-pa/2nh0v5b/
Great Greenfield Home,,,"4206 Haldane St, Pittsburgh, PA 15207",False,1925,32,https://www.apartments.com/great-greenfield-home-pittsburgh-pa/p2dwcwv/
East Liberty Place South,,,"5836 Penn Ave, Pittsburgh, PA 15206",False,2014,52,https://www.apartments.com/east-liberty-place-south-pittsburgh-pa/kpnrdw8/
"4 br, 1 bath House - 1067 Flemington Street",,,"1067 Flemington St, Pittsburgh, PA 15217",False,2014,52,https://www.apartments.com/4-br-1-bath-house-1067-flemington-street-pittsburgh-pa/n5hk9gq/
1608 1/2-321 Denniston St,,,"1608 1/2-321 Denniston St, Pittsburgh, PA 15217",False,2014,52,https://www.apartments.com/1608-1-2-321-denniston-st-pittsburgh-pa/etqjnem/
Lynn Apartments,,,"5686 Forward Ave, Pittsburgh, PA 15217",False,,11,https://www.apartments.com/lynn-apartments-pittsburgh-pa/gpj5eez/
The Penn at Walnut on Highland,,,"111 S Highland Ave, Pittsburgh, PA 15206",False,2013,78,https://www.apartments.com/the-penn-at-walnut-on-highland-pittsburgh-pa/d043r1h/
Spectacular 4 Bedroom Squirrel Hill Townhome,,,"1655 Beechwood Blvd, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/spectacular-4-bedroom-squirrel-hill-townhome-pittsburgh-pa/6x6wr8v/
"3 br, 1 bath House - 5917 Nicholson St.",,,"5917 Nicholson St, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/3-br-1-bath-house-5917-nicholson-st-pittsburgh-pa/0ndew83/
"3 br, 1 bath House - 4718 Kincaid St.",,,"4718 Kincaid St, Pittsburgh, PA 15224",False,2013,78,https://www.apartments.com/3-br-1-bath-house-4718-kincaid-st-pittsburgh-pa/fgwjv0t/
5801 Station St,,,"5801 Station St, Pittsburgh, PA 15206",False,2013,78,https://www.apartments.com/5801-station-st-pittsburgh-pa/txdzycb/
Location Location Location,,,"6379 Douglas St, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/location-location-location-pittsburgh-pa/fnnscfs/
"2 br, 1 bath House - 6319 Monitor St #1",,,"6319 Monitor St, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/2-br-1-bath-house-6319-monitor-st-1-pittsburgh-pa/4mv6smh/
"2 br, 1 bath House - 2347 Tilbury Street",,,"2347 Tilbury Ave, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/2-br-1-bath-house-2347-tilbury-street-pittsburgh-pa/yq6q8ws/
"4 br, 2 bath House - 412 N Euclid Ave",,,"412 N Euclid Ave, Pittsburgh, PA 15206",False,2013,78,https://www.apartments.com/4-br-2-bath-house-412-n-euclid-ave-pittsburgh-pa/lh5tsef/
"3 br, 1 bath House - 2331 East Carson Street",,,"2331 E Carson St, Pittsburgh, PA 15203",False,2013,78,https://www.apartments.com/3-br-1-bath-house-2331-east-carson-street-pittsburgh-pa/m9cgyqk/
2421 Beechwood Blvd,,,"2421 Beechwood Blvd, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa/bjg38t9/
5715 E Liberty Blvd,,,"5715 E Liberty Blvd, Pittsburgh, PA 15206",False,2013,78,https://www.apartments.com/5715-e-liberty-blvd-pittsburgh-pa/5gf4g7n/
41 Gist St,,,"41 Gist St, Pittsburgh, PA 15219",False,2013,78,https://www.apartments.com/41-gist-st-pittsburgh-pa/zxvt77x/
"2 br, 2 bath House - 2820 Edwards Way",,,"2820 Edwards Way, Pittsburgh, PA 15203",False,2013,78,https://www.apartments.com/2-br-2-bath-house-2820-edwards-way-pittsburgh-pa/1ptb507/
6780 5th Ave Unit 116,,,"6780 5th Ave, Pittsburgh, PA 15208",False,2013,78,https://www.apartments.com/6780-5th-ave-pittsburgh-pa-unit-116/ndp7f9n/
