Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
The Bradford,OCF Realty LLC,844-268-9913,"507-515 S 8th St, Philadelphia, PA 19147",False,2017,26,https://www.apartments.com/the-bradford-philadelphia-pa/lbvw35g/
The Lofts at 509 Vine,Stonehenge Advisors Inc.,844-210-9479,"509 Vine St, Philadelphia, PA 19106",False,1929,44,https://www.apartments.com/the-lofts-at-509-vine-philadelphia-pa/zy4wx0z/
The Brownstones at Diamond Street,Pennrose Management Company,267-592-3718,"3200 W Diamond St, Philadelphia, PA 19121",False,1928,49,https://www.apartments.com/the-brownstones-at-diamond-street-philadelphia-pa/v2fe77g/
Penn's View,"Brandywine Construction & Management, Inc.",844-475-3069,"303 Vine St, Philadelphia, PA 19106",False,1901,51,https://www.apartments.com/penns-view-philadelphia-pa/xkhzb9p/
Bank Street Court,"Brandywine Construction & Management, Inc.",267-443-1965,"24-30 S Bank St, Philadelphia, PA 19106",False,1854,59,https://www.apartments.com/bank-street-court-philadelphia-pa/d6qjbgl/
The Chocolate Works,Reinhold Residential,215-989-4184,"231-247 N 3rd St, Philadelphia, PA 19106",False,1911,135,https://www.apartments.com/the-chocolate-works-philadelphia-pa/3b90emf/
Catherine Street Chase,Knickerbocker Properties,844-701-3916,"324-340 Catharine St, Philadelphia, PA 19147",False,1915,36,https://www.apartments.com/catherine-street-chase-philadelphia-pa/yqgg4yv/
The Umbrella Building,Core Realty,609-299-1833,"1401 N 5th St, Philadelphia, PA 19122",True,2018,181,https://www.apartments.com/the-umbrella-building-philadelphia-pa/pr88lzt/
The Becker Building,Core Realty,267-592-3667,"1151-1161 N 3rd St, Philadelphia, PA 19123",False,2007,40,https://www.apartments.com/the-becker-building-philadelphia-pa/tzs41rb/
Paseo Verde South,Altman Management Company,215-600-2256,"1950 N 9th St, Philadelphia, PA 19122",False,2013,120,https://www.apartments.com/paseo-verde-south-philadelphia-pa/1x6hct5/
Dockside Luxury Apartments,The DePaul Group,844-284-3109,"717 S Christopher Columbus Blvd, Philadelphia, PA 19147",True,2003,242,https://www.apartments.com/dockside-luxury-apartments-philadelphia-pa/s4ghtr4/
Bryn Mawr Suites Apartments,"Woodward Properties, Inc.",844-857-5956,"5100 Lebanon Ave, Philadelphia, PA 19131",False,1959,112,https://www.apartments.com/bryn-mawr-suites-apartments-philadelphia-pa/dxf7etj/
Westfield Apartments,The Galman Group,267-953-8065,"2237 Bryn Mawr Ave, Philadelphia, PA 19131",False,1960,53,https://www.apartments.com/westfield-apartments-philadelphia-pa/4yemsch/
The Victor,The Bozzuto Group,609-250-2789,"1 Market St, Camden, NJ 08102",True,1906,341,https://www.apartments.com/the-victor-camden-nj/9nmzzq7/
the metropolitan wynnefield,Metropolitan Management Corporation,215-392-4516,"5000 Woodbine Ave, Philadelphia, PA 19131",False,1973,50,https://www.apartments.com/the-metropolitan-wynnefield-philadelphia-pa/s3qjyr4/
Fairview Arms Apartments,"Woodward Properties, Inc.",844-215-8861,"5201-5219 Wynnefield Ave, Philadelphia, PA 19131",False,1925,45,https://www.apartments.com/fairview-arms-apartments-philadelphia-pa/9m9lkx6/
Greenbriar Club Apartments,"Sigma Management Co., Inc",877-478-2749,"3901 Conshohocken Ave, Philadelphia, PA 19131",False,1970,346,https://www.apartments.com/greenbriar-club-apartments-philadelphia-pa/fvhvnwr/
The Belmont Apartments,Woodlake Management,844-757-1587,"4401 Conshohocken Ave, Philadelphia, PA 19131",False,1967,89,https://www.apartments.com/the-belmont-apartments-philadelphia-pa/zee7vmx/
Liberty Tower Apartments,David Eisenstein Realty Corporation,844-638-3655,"1101 N 63rd St, Philadelphia, PA 19151",False,1930,93,https://www.apartments.com/liberty-tower-apartments-philadelphia-pa/7s985by/
Scotts Mills,Odin Properties,267-787-6893,"3510-3530 Scotts Ln, Philadelphia, PA 19129",False,1940,111,https://www.apartments.com/scotts-mills-philadelphia-pa/zcppnly/
The Pierre,Hesta Management LLC,609-284-9855,"306 Cooper St, Camden, NJ 08102",False,2019,32,https://www.apartments.com/the-pierre-camden-nj/3j4tv6f/
Gateway Towers,Lindy Property,215-987-3259,"3600 Gateway Dr, Philadelphia, PA 19145",False,1970,399,https://www.apartments.com/gateway-towers-philadelphia-pa/yesvz7v/
Hagert Lofts,Odin Properties,215-839-0853,"1821 E Hagert St, Philadelphia, PA 19125",False,2017,54,https://www.apartments.com/hagert-lofts-philadelphia-pa/kyh9jbc/
101 City Apartments,Goodman Properties,844-205-0003,"101 W City Ave, Bala Cynwyd, PA 19004",False,2013,25,https://www.apartments.com/101-city-apartments-bala-cynwyd-pa/lxt37kg/
Edgehill Court Apartments,"Woodward Properties, Inc.",844-285-5072,"25 Old Lancaster Rd, Bala Cynwyd, PA 19004",False,1960,37,https://www.apartments.com/edgehill-court-apartments-bala-cynwyd-pa/kelssnc/
Lotus Village Apartments,Riverside Properties,484-462-7228,"1121 N 66th St, Philadelphia, PA 19151",False,1943,82,https://www.apartments.com/lotus-village-apartments-philadelphia-pa/vw3wgqd/
The Lancaster Apartments,Brick Management,844-439-4565,"6355 Lancaster Ave, Philadelphia, PA 19151",True,1936,25,https://www.apartments.com/the-lancaster-apartments-philadelphia-pa/5qj417p/
AQ Overbrook Flats,"Aquinas Realty Partners, LLC",844-832-2425,"6358 Lancaster Ave, Philadelphia, PA 19151",False,1930,127,https://www.apartments.com/aq-overbrook-flats-philadelphia-pa/xxjhzvq/
6300 City,"Sovereign Property Management, LLC",610-719-3769,"6300-6318 City Ave, Philadelphia, PA 19151",False,2017,56,https://www.apartments.com/6300-city-philadelphia-pa/h1mwtg3/
Lansdowne Meadows,Odin Properties,844-757-3594,"7284 Radbourne Rd, Upper Darby, PA 19082",False,1924,200,https://www.apartments.com/lansdowne-meadows-upper-darby-pa/fwdvkmt/
Merion Trace Apartments,The McKee Group,866-840-8107,"7200 Merion Ter, Upper Darby, PA 19082",False,1972,232,https://www.apartments.com/merion-trace-apartments-upper-darby-pa/tez5rjb/
Stonehurst Court Apartments,"Woodward Properties, Inc.",844-614-8200,"7250 Walnut St, Upper Darby, PA 19082",False,1925,145,https://www.apartments.com/stonehurst-court-apartments-upper-darby-pa/7kn507y/
One Montgomery Avenue Apartments,Marks & Co.,844-257-9933,"1 Montgomery Ave, Bala Cynwyd, PA 19004",False,1964,46,https://www.apartments.com/one-montgomery-avenue-apartments-bala-cynwyd-pa/6j956br/
Haverford Court,Lindy Property,877-230-0772,"7400 Haverford Ave, Philadelphia, PA 19151",False,1964,158,https://www.apartments.com/haverford-court-philadelphia-pa/djqbvgj/
the metropolitan bala cynwyd,Metropolitan Management Corporation,484-652-8880,"118 Montgomery Ave, Bala Cynwyd, PA 19004",False,1954,50,https://www.apartments.com/the-metropolitan-bala-cynwyd-bala-cynwyd-pa/m4np82l/
Parkview Court,The Mid-America Management Corporation,856-381-0365,"609 Cedar Ave, Yeadon, PA 19050",False,1964,960,https://www.apartments.com/parkview-court-yeadon-pa/7mh1mhy/
Park Lane East,National Realty Corporation,484-461-5254,"250 Beverly Blvd, Upper Darby, PA 19082",False,,354,https://www.apartments.com/park-lane-east-upper-darby-pa/zbt1txy/
The Willows at Wissahickon,Ingerman,844-235-5887,"549 Manheim St, Philadelphia, PA 19144",True,1990,228,https://www.apartments.com/the-willows-at-wissahickon-philadelphia-pa/t0thpz9/
Birchwood Hill Apartments,Altman Management Company,844-300-5402,"5115 Wissahickon Ave, Philadelphia, PA 19144",False,1966,78,https://www.apartments.com/birchwood-hill-apartments-philadelphia-pa/qz5nzpx/
Carlton Park,Kettler,844-793-5202,"2920 Midvale Ave, Philadelphia, PA 19129",False,1942,117,https://www.apartments.com/carlton-park-philadelphia-pa/30psygg/
Congress Hall,Woodlake Management,844-207-3105,"5001-5023 Erringer Pl, Philadelphia, PA 19144",False,1960,71,https://www.apartments.com/congress-hall-philadelphia-pa/mn265xk/
Patricia Court,"Woodward Properties, Inc.",844-245-2925,"111 N Lansdowne Ave, Lansdowne, PA 19050",False,1982,66,https://www.apartments.com/patricia-court-lansdowne-pa/b8zkbm9/
Penzel Manor,"Woodward Properties, Inc.",844-371-9519,"87-89 S State Rd, Upper Darby, PA 19082",False,,49,https://www.apartments.com/penzel-manor-upper-darby-pa/mf9b9jh/
Stratford Court Apartments,"Woodward Properties, Inc.",610-227-0861,"58 N Lansdowne Ave, Lansdowne, PA 19050",False,1932,54,https://www.apartments.com/stratford-court-apartments-lansdowne-pa/qxwdz4z/
Barclay Square Apartments,National Realty Corporation,888-501-5726,"1600 Garrett Rd, Upper Darby, PA 19082",False,,540,https://www.apartments.com/barclay-square-apartments-upper-darby-pa/4w34j2j/
Lansdowne Station Apartments,The Galman Group,267-534-7166,"504 S Lansdowne Ave, Yeadon, PA 19050",False,1975,86,https://www.apartments.com/lansdowne-station-apartments-yeadon-pa/w56yz4k/
Cliff Park,Riverside Properties,215-352-5976,"400 S Lansdowne Ave, Yeadon, PA 19050",False,,24,https://www.apartments.com/cliff-park-yeadon-pa/lvn4nef/
Ridgeway Court Apartments,"Woodward Properties, Inc.",844-211-6403,"436 S Lansdowne Ave, Yeadon, PA 19050",False,1980,66,https://www.apartments.com/ridgeway-court-apartments-yeadon-pa/57gwm6n/
Manayunk Garden Apartments,Altman Management Company,844-547-3603,"3901 Manayunk Ave, Philadelphia, PA 19128",False,1965,105,https://www.apartments.com/manayunk-garden-apartments-philadelphia-pa/jz2t5g4/
Cloverly Park Apartments,The Quaker Group,215-268-6038,"437-445 W School House Ln, Philadelphia, PA 19144",True,1920,52,https://www.apartments.com/cloverly-park-apartments-philadelphia-pa/74bb81y/
Hathaway House,Scully Company,267-297-0028,"515 W Chelten Ave, Philadelphia, PA 19144",False,1968,138,https://www.apartments.com/hathaway-house-philadelphia-pa/kst7mfc/
Karen Court,"Woodward Properties, Inc.",855-208-7940,"101 W Baltimore Ave, Lansdowne, PA 19050",False,1963,49,https://www.apartments.com/karen-court-lansdowne-pa/znbx75w/
410 Shurs Lane,"Sovereign Property Management, LLC",844-840-7629,"410 Shurs Ln, Philadelphia, PA 19127",False,2016,38,https://www.apartments.com/410-shurs-lane-philadelphia-pa/fs58ghs/
West Village Powelton,JG Real Estate,844-556-1645,"3201-3223 Powelton Ave, Philadelphia, PA 19104",False,1915,32,https://www.apartments.com/west-village-powelton-philadelphia-pa/x40r98p/
Korman Residential at 3737 Chestnut,Korman Residential Properties,267-884-0756,"3737 Chestnut St, Philadelphia, PA 19104",True,2015,276,https://www.apartments.com/korman-residential-at-3737-chestnut-philadelphia-pa/4dn8nnj/
West Village Spring Garden,JG Real Estate,856-209-2794,"3823 Spring Garden St, Philadelphia, PA 19104",False,1917,46,https://www.apartments.com/west-village-spring-garden-philadelphia-pa/lhtlxvd/
Fitler Commons,Michael Singer Real Estate,844-262-2666,"2300-2318 Pine St, Philadelphia, PA 19103",False,1930,39,https://www.apartments.com/fitler-commons-philadelphia-pa/ygqsxpv/
Sanctuary Lofts,Barzilay Development,844-236-9725,"2321 Fitzwater St, Philadelphia, PA 19146",False,2014,30,https://www.apartments.com/sanctuary-lofts-philadelphia-pa/337lkrd/
The Standard at Spruce Hill,Barzilay Development,855-346-5704,"4311 Spruce St, Philadelphia, PA 19104",False,,79,https://www.apartments.com/the-standard-at-spruce-hill-philadelphia-pa/w7g29bj/
Annex,Spruce Street Commons,267-313-0039,"1516-1518 Spruce St, Philadelphia, PA 19102",False,2012,21,https://www.apartments.com/annex-philadelphia-pa/jmrb837/
The Chancellor,"Chancellor Properties, Inc.",215-372-1441,"206 S 13th St, Philadelphia, PA 19107",False,1928,212,https://www.apartments.com/the-chancellor-philadelphia-pa/dr3wcqh/
The Cosmoplitan,Rampart Holdings Inc,844-656-4362,"211 S 12th St, Philadelphia, PA 19107",False,1896,191,https://www.apartments.com/the-cosmoplitan-philadelphia-pa/9dyqc57/
Brentwood,Pennrose Management Company,215-987-6406,"4130-4140 Parkside Ave, Philadelphia, PA 19104",False,1915,43,https://www.apartments.com/brentwood-philadelphia-pa/bhccbn9/
The Sheldrake Apartments,Pennrose Management Company,215-240-7009,"4901 Spruce St, Philadelphia, PA 19139",False,,33,https://www.apartments.com/the-sheldrake-apartments-philadelphia-pa/x8fywmm/
The Universal Properties,Pennrose Management Company,267-439-4801,"1601 Federal St, Philadelphia, PA 19146",False,1915,161,https://www.apartments.com/the-universal-properties-philadelphia-pa/qkk1d8y/
Vernon House - A 62 & Older Community,Pennrose Management Company,267-443-1945,"3226 Clifford St, Philadelphia, PA 19121",False,1925,68,https://www.apartments.com/vernon-house-a-62-older-community-philadelphia-pa/m3xw6bk/
Birchwood at Cedars Village (55+ Community),Ingerman,855-620-0510,"921-931 Ellsworth St, Philadelphia, PA 19147",False,2013,64,https://www.apartments.com/birchwood-at-cedars-village-55-community-philadelphia-pa/088rje2/
Bainbridge Lofts,Odin Properties,267-380-5731,"715 S 3rd St, Philadelphia, PA 19147",False,1915,13,https://www.apartments.com/bainbridge-lofts-philadelphia-pa/v8h3j9e/
Birchwood at Brooks (55+ Community),Ingerman,215-944-5981,"5640 Wyalusing Ave, Philadelphia, PA 19131",False,1902,33,https://www.apartments.com/birchwood-at-brooks-55-community-philadelphia-pa/g5yezdy/
Iron Mill Lofts,Barzilay Development,856-282-2926,"1156-60 N 3rd St, Philadelphia, PA 19123",False,2014,12,https://www.apartments.com/iron-mill-lofts-philadelphia-pa/q5z9mgz/
Liberties Walk,Post Brothers Apartments,844-475-6299,"1022-1030 N 2nd St, Philadelphia, PA 19123",False,2004,70,https://www.apartments.com/liberties-walk-philadelphia-pa/phsrvys/
333 Earp,MGMT Residential,215-372-1122,"333 Earp St, Philadelphia, PA 19147",False,2017,19,https://www.apartments.com/333-earp-philadelphia-pa/ceef3jf/
Del Campo,Post Brothers Apartments,267-592-3158,"1011 N Hancock St, Philadelphia, PA 19123",False,2006,33,https://www.apartments.com/del-campo-philadelphia-pa/m68d8bj/
Schoolhouse Lofts,JG Real Estate,844-890-1299,"109 W Wildey St, Philadelphia, PA 19123",False,2005,45,https://www.apartments.com/schoolhouse-lofts-philadelphia-pa/29pbsqc/
Bernice Arms Apartments - 62 years +,Pennrose Management Company,844-627-2205,"6000 Baltimore Ave, Philadelphia, PA 19143",False,1925,46,https://www.apartments.com/bernice-arms-apartments-62-years-philadelphia-pa/scf7974/
Inglis Gardens at Belmont,Regan Development,844-249-8331,"2560-2566 Belmont Ave, Philadelphia, PA 19131",False,2016,80,https://www.apartments.com/inglis-gardens-at-belmont-philadelphia-pa/60tnyqs/
Prescott Arms Apartments,MRP Properties,844-786-2681,"6724 Marshall Rd, Upper Darby, PA 19082",False,1965,50,https://www.apartments.com/prescott-arms-apartments-upper-darby-pa/37smkqg/
The Willows at Pyne Poynt,Ingerman,609-403-0238,"450 Erie St, Camden, NJ 08102",False,2012,40,https://www.apartments.com/the-willows-at-pyne-poynt-camden-nj/jerjh75/
Sevilla Court,University City Housing,267-518-3447,"32 Conshohocken State Rd, Bala Cynwyd, PA 19004",False,1940,25,https://www.apartments.com/sevilla-court-bala-cynwyd-pa/1tlhbe6/
Llanberris Apartments,Marks & Co.,844-752-5234,"101 Conshohocken State Rd, Bala Cynwyd, PA 19004",False,1950,21,https://www.apartments.com/llanberris-apartments-bala-cynwyd-pa/fsgwd7r/
Elizabeth Manor Apartments,Elizabeth Manor Apartments,844-373-6530,"7100 W Chester Pike, Upper Darby, PA 19082",False,1926,75,https://www.apartments.com/elizabeth-manor-apartments-upper-darby-pa/exye56p/
Haverford Manor,Peruto Properties,844-881-2325,"7212 Haverford Ave, Philadelphia, PA 19151",False,1962,39,https://www.apartments.com/haverford-manor-philadelphia-pa/9fgv577/
Forest Creek Apartments,Sapphire Acquisitions,844-350-6542,"300 N Front St, Darby, PA 19023",False,1974,82,https://www.apartments.com/forest-creek-apartments-darby-pa/8kt07v2/
Yarn Factory Lofts,Barzilay Development,844-240-5723,"3715 Main St, Philadelphia, PA 19127",True,2018,50,https://www.apartments.com/yarn-factory-lofts-philadelphia-pa/htyf4l0/
Birchwood at Parker Hall 55+ Community,Ingerman,844-819-0043,"697 Ferry Ave, Camden, NJ 08104",False,,78,https://www.apartments.com/birchwood-at-parker-hall-55-community-camden-nj/wqk6tmk/
Ath Dara Apartments,MRP Properties,844-759-8757,"83-89 S Lansdowne Ave, Lansdowne, PA 19050",False,1960,54,https://www.apartments.com/ath-dara-apartments-lansdowne-pa/m66gzhj/
Roosevelt Manor,Pennrose Management Company,844-373-1830,"813 Ferry Ave, Camden, NJ 08104",False,2009,202,https://www.apartments.com/roosevelt-manor-camden-nj/lxv0rrg/
Magnolia Park Apartments,Landau's Property Management LLC,844-313-0800,"1112-1130 Magnolia Ave, Camden, NJ 08103",False,,48,https://www.apartments.com/magnolia-park-apartments-camden-nj/2sxbew9/
Q Wayne Gardens,MCM Management Solution,844-639-0695,"5220-5224 Wayne Ave, Philadelphia, PA 19144",False,1928,95,https://www.apartments.com/q-wayne-gardens-philadelphia-pa/3xzf41d/
3105 Hamilton St,,844-257-1339,"3105 Hamilton St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3105-hamilton-st-philadelphia-pa/dvcb9dk/
411 N 34th St,,844-259-6832,"411 N 34th St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/411-n-34th-st-philadelphia-pa/k52vphc/
3222 Spring Garden St Unit 1,,484-378-0214,"3222 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3222-spring-garden-st-philadelphia-pa-unit-1/7dm4nyz/
3412 Spring St Unit A21,,484-278-3111,"3412 Spring St, Philadelphia, PA 19103",False,1928,95,https://www.apartments.com/3412-spring-st-philadelphia-pa-unit-a21/2znw92b/
3412 Spring Garden St Unit A14,,484-253-6416,"3412 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3412-spring-garden-st-philadelphia-pa-unit-a14/3qwdblg/
3412 Spring Garden St Unit A16,,484-253-6562,"3412 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3412-spring-garden-st-philadelphia-pa-unit-a16/ym24mgr/
3412 Spring Garden St Unit B23,,484-253-6487,"3412 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3412-spring-garden-st-philadelphia-pa-unit-b23/ntpm70n/
3423 Spring Garden St,,844-257-0095,"3423 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3423-spring-garden-st-philadelphia-pa/ztwdsvz/
3337 Spring Garden St,,844-257-0097,"3337 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3337-spring-garden-st-philadelphia-pa/7vvmr9z/
3222 Haverford Ave,,385-355-1579,"3222 Haverford Ave, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3222-haverford-ave-philadelphia-pa/nqs9wnp/
3604 Spring Garden St Unit D7,,215-716-1024,"3604 Spring Garden St, Philadelphia, PA 19104",False,1928,95,https://www.apartments.com/3604-spring-garden-st-philadelphia-pa-unit-d7/gyczn7w/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
3912 Warren St,,215-490-9010,"3912 Warren St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3912-warren-st-philadelphia-pa/654k6kr/
2127 Walnut St Unit 4,,267-309-2123,"2127 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2127-walnut-st-philadelphia-pa-unit-4/9sxsb65/
2125 Walnut St Unit 3R,,267-300-9189,"2125 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2125-walnut-st-philadelphia-pa-unit-3r/dswv7gk/
327 N 40th St Unit 2,,,"327 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/327-n-40th-st-philadelphia-pa-unit-2/beljdpc/
119 N 21st St,,302-497-3885,"119 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/119-n-21st-st-philadelphia-pa/e9jdgyn/
44 N 40th St Unit 1F,,844-401-9894,"44 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/44-n-40th-st-philadelphia-pa-unit-1f/wzknn8j/
44 N 40th St Unit 1R,,844-402-0053,"44 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/44-n-40th-st-philadelphia-pa-unit-1r/cglre0g/
2040 Arch St,,267-308-5835,"2040 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2040-arch-st-philadelphia-pa/zk62lfw/
232 N 21st St Unit 2**,,856-298-1213,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-2/3qxwdqe/
232 N 21st St Unit 6**,,609-308-3297,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-6/mzm2mgh/
232 N 21st St Unit 11*,,609-228-9782,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-11/vc8px9g/
318 N 40th St Unit 3R,,347-699-1364,"318 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/318-n-40th-st-philadelphia-pa-unit-3r/8fhnz21/
2310 Delancey Pl Unit 1R,,267-390-4070,"2310 Delancey Pl, Philadelphia, PA 19103",False,,,https://www.apartments.com/2310-delancey-pl-philadelphia-pa-unit-1r/f7hef1s/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
125 S 21st St Unit 2F,,484-577-8304,"125 S 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/125-s-21st-st-philadelphia-pa-unit-2f/qsyqdgx/
2042 Market St Unit 4**,,732-884-5197,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-4/cn9m47e/
2042 Market St Unit 42*,,732-884-5236,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-42/velnhtf/
2042 Market St Unit 12**,,609-297-0648,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-12/734rezz/
2042 Market St Unit 42*,,609-969-5292,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-42/tmwq5vc/
2042 Market St Unit 3**,,609-438-1786,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-3/gt039tx/
2042 Market St Unit 7**,,609-297-0627,"2042 Market St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2042-market-st-philadelphia-pa-unit-7/wwqc25l/
3535 Aspen St,,267-483-7852,"3535 Aspen St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3535-aspen-st-philadelphia-pa/5jlpf8q/
4042 Chestnut St,,844-259-6842,"4042 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4042-chestnut-st-philadelphia-pa/39lhttf/
2027 Walnut St Unit 1F,,267-460-6509,"2027 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2027-walnut-st-philadelphia-pa-unit-1f/cxvk4mf/
2025 Walnut St Unit 3M,,267-309-2697,"2025 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2025-walnut-st-philadelphia-pa-unit-3m/d0xf3nl/
4046 Chestnut St,,844-259-6835,"4046 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4046-chestnut-st-philadelphia-pa/96qf3t5/
2118 Spruce St Unit 1F,,,"2118 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2118-spruce-st-philadelphia-pa-unit-1f/y45cr1t/
1924 Arch St Unit 11**,,856-573-0669,"1924 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1924-arch-st-philadelphia-pa-unit-11/zcz8gyz/
1924 Arch St Unit 4**,,844-211-4609,"1924 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1924-arch-st-philadelphia-pa-unit-4/thw3g39/
1924 Arch St Unit 7**,,732-884-5115,"1924 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1924-arch-st-philadelphia-pa-unit-7/see00g4/
1924 Arch St Unit 3**,,856-338-8135,"1924 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1924-arch-st-philadelphia-pa-unit-3/0bscp30/
1924 Arch St Unit 10**,,609-250-0323,"1924 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1924-arch-st-philadelphia-pa-unit-10/683w04v/
2039 Rittenhouse Square Unit 2ND,,,"2039 Rittenhouse Square, Philadelphia, PA 19103",False,,,https://www.apartments.com/2039-rittenhouse-square-philadelphia-pa-unit-2nd/2wt0718/
1931 Chestnut St Unit 2F,,844-867-3103,"1931 Chestnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1931-chestnut-st-philadelphia-pa-unit-2f/czsycyd/
403 S 40th St Unit 3R,,302-281-2588,"403 S 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/403-s-40th-st-philadelphia-pa-unit-3r/yrhg4vs/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4200 Ludlow St Unit 101,,844-804-2233,"4200 Ludlow St, Philadelphia, PA 19104",True,,,https://www.apartments.com/4200-ludlow-st-philadelphia-pa-unit-101/71wc0yy/
4204 Chestnut St Unit B,,215-995-2129,"4204 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4204-chestnut-st-philadelphia-pa-unit-b/q7ky3mw/
528 N 21st St Unit 1,,570-931-5699,"528 N 21st St, Philadelphia, PA 19130",False,,,https://www.apartments.com/528-n-21st-st-philadelphia-pa-unit-1/jpjr2s4/
4210 Chestnut St,,844-259-5054,"4210 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4210-chestnut-st-philadelphia-pa/bh9pl6c/
226 W Rittenhouse Square Unit 1602,,347-574-9984,"226 W Rittenhouse Square, Philadelphia, PA 19103",True,,,https://www.apartments.com/226-w-rittenhouse-square-philadelphia-pa-unit-1602/zw8s2jy/
342 N 42nd St,,814-876-3788,"342 N 42nd St, Philadelphia, PA 19104",False,,,https://www.apartments.com/342-n-42nd-st-philadelphia-pa/ex6p5eq/
1900 Hamilton St Unit 209,,267-603-4969,"1900 Hamilton St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1900-hamilton-st-philadelphia-pa-unit-209/cgwhccg/
716 N 23rd St,,267-341-7833,"716 N 23rd St, Philadelphia, PA 19130",False,,,https://www.apartments.com/716-n-23rd-st-philadelphia-pa/c8fmlde/
301 S 19th St Unit 6E,,267-520-4141,"301 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/301-s-19th-st-philadelphia-pa-unit-6e/0bj9sw3/
301 S 19th St Unit 2B,,855-337-1515,"301 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/301-s-19th-st-philadelphia-pa-unit-2b/6qd72tt/
1934 Waverly St Unit A201,,267-704-9506,"1934 Waverly St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1934-waverly-st-philadelphia-pa-unit-a201/5fcde2p/
4258 Chestnut St,,844-259-5043,"4258 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4258-chestnut-st-philadelphia-pa/0r8w313/
326 S 19th St Unit 4B,,855-337-1778,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-4b/djk793h/
