Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
24-28 Courtland St,,,"24-28 Courtland St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/24-28-courtland-st-new-brunswick-nj/0d8n060/
93 Bayard St,,,"93 Bayard St, New Brunswick, NJ 08901",False,1940,,https://www.apartments.com/93-bayard-st-new-brunswick-nj/38qv1xd/
99 Bayard St,,,"99 Bayard St, New Brunswick, NJ 08901",False,1930,20,https://www.apartments.com/99-bayard-st-new-brunswick-nj/lmypqsd/
97 Bayard St,,,"97 Bayard St, New Brunswick, NJ 08901",False,1999,18,https://www.apartments.com/97-bayard-st-new-brunswick-nj/vq5pc0g/
336 George St,,,"336 George St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/336-george-st-new-brunswick-nj/nxvegpp/
312 N 3rd Ave,,,"312 N 3rd Ave, Highland Park, NJ 08904",False,1930,,https://www.apartments.com/312-n-3rd-ave-highland-park-nj/jsb0vc4/
212-212.5 Hamilton St,,,"212-212.5 Hamilton St, New Brunswick, NJ 08901",False,1922,,https://www.apartments.com/212-2125-hamilton-st-new-brunswick-nj/vnxmy5f/
29 Adelaide Ave,,,"29 Adelaide Ave, Highland Park, NJ 08904",False,1870,,https://www.apartments.com/29-adelaide-ave-highland-park-nj/fye55er/
94 Bayard St,,,"94 Bayard St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/94-bayard-st-new-brunswick-nj/5f6059m/
111-113 Bayard St,,,"111-113 Bayard St, New Brunswick, NJ 08901",False,1870,29,https://www.apartments.com/111-113-bayard-st-new-brunswick-nj/t343dqc/
75 Delafield,,,"75 Delafield, New Brunswick, NJ 08901",False,,,https://www.apartments.com/75-delafield-new-brunswick-nj/40vqs2l/
108 Bayard St,,,"108 Bayard St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/108-bayard-st-new-brunswick-nj/exymrxq/
70 Delafield St,,,"70 Delafield St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/70-delafield-st-new-brunswick-nj/yqe68pr/
112 Bayard St,,,"112 Bayard St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/112-bayard-st-new-brunswick-nj/5dwcpwn/
305-307 N 3rd Ave,,,"305-307 N 3rd Ave, Highland Park, NJ 08904",False,,,https://www.apartments.com/305-307-n-3rd-ave-highland-park-nj/9rlrf46/
131 Bayard St,,,"131 Bayard St, New Brunswick, NJ 08901",False,1870,30,https://www.apartments.com/131-bayard-st-new-brunswick-nj/f9gbpcr/
118 Bayard St,,,"118 Bayard St, New Brunswick, NJ 08901",False,2014,,https://www.apartments.com/118-bayard-st-new-brunswick-nj/clndhmf/
235-237 Montgomery St,,,"235-237 Montgomery St, Highland Park, NJ 08904",False,1913,,https://www.apartments.com/235-237-montgomery-st-highland-park-nj/5rqb8bp/
239 Montgomery St,,,"239 Montgomery St, Highland Park, NJ 08904",False,1970,12,https://www.apartments.com/239-montgomery-st-highland-park-nj/1g9ft47/
92 Harvey St,,,"92 Harvey St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/92-harvey-st-new-brunswick-nj/2gq55s8/
55 Harvey at Providence Square,,,"55 Harvey St, New Brunswick, NJ 08901",False,,98,https://www.apartments.com/55-harvey-at-providence-square-new-brunswick-nj/xwk3fdp/
88 Harvey St,,,"88 Harvey St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/88-harvey-st-new-brunswick-nj/rgrknc1/
Providence Square Senior Living,,,"217 Somerset St, New Brunswick, NJ 08901",False,1993,98,https://www.apartments.com/providence-square-senior-living-new-brunswick-nj/kw3yw48/
216-218 Dennison St,,,"216-218 Dennison St, Highland Park, NJ 08904",False,1928,,https://www.apartments.com/216-218-dennison-st-highland-park-nj/qlb2mdx/
61 Louis St,,,"61 Louis St, New Brunswick, NJ 08901",False,1907,,https://www.apartments.com/61-louis-st-new-brunswick-nj/wcrqr4h/
57 Louis St,,,"57 Louis St, New Brunswick, NJ 08901",False,1907,,https://www.apartments.com/57-louis-st-new-brunswick-nj/ylzdn6r/
147 Welton St,,,"147 Welton St, New Brunswick, NJ 08901",False,,14,https://www.apartments.com/147-welton-st-new-brunswick-nj/lh9jtxe/
23-25 Joyce Kilmer Ave,,,"23-25 Joyce Kilmer Ave, New Brunswick, NJ 08901",False,1895,,https://www.apartments.com/23-25-joyce-kilmer-ave-new-brunswick-nj/1e99tm4/
148 Welton St,,,"148 Welton St, New Brunswick, NJ 08901",False,,14,https://www.apartments.com/148-welton-st-new-brunswick-nj/vgtyccf/
137-139 Welton St,,,"137-139 Welton St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/137-139-welton-st-new-brunswick-nj/vwevbmd/
228 Raritan Ave,,,"228 Raritan Ave, Highland Park, NJ 08904",False,1905,,https://www.apartments.com/228-raritan-ave-highland-park-nj/p478rlt/
The Mansion,,,"276 Hamilton Ave, New Brunswick, NJ 08901",False,1900,25,https://www.apartments.com/the-mansion-new-brunswick-nj/xb2wc0q/
Westminster Residence,,,"76 Louis St, New Brunswick, NJ 08901",False,2006,65,https://www.apartments.com/westminster-residence-new-brunswick-nj/x9v48fq/
293 Townsend St,,,"293 Townsend St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/293-townsend-st-new-brunswick-nj/7bgd0ty/
287 Townsend St,,,"287 Townsend St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/287-townsend-st-new-brunswick-nj/b1lgn5c/
Hamilton Gardens,,,"300 Hamilton St, New Brunswick, NJ 08901",False,,102,https://www.apartments.com/hamilton-gardens-new-brunswick-nj/e5wkg8q/
88 Livingston St,,,"88 Livingston St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/88-livingston-st-new-brunswick-nj/3p0rc6g/
253 Townsend St,,,"253 Townsend St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/253-townsend-st-new-brunswick-nj/czq10hf/
124 Johnson St,,,"124 Johnson St, Highland Park, NJ 08904",False,1900,,https://www.apartments.com/124-johnson-st-highland-park-nj/d53hcqj/
126 Johnson St,,,"126 Johnson St, Highland Park, NJ 08904",False,1968,,https://www.apartments.com/126-johnson-st-highland-park-nj/50b927q/
Riverside Apartments,,,"256 George St, New Brunswick, NJ 08901",False,2004,76,https://www.apartments.com/riverside-apartments-new-brunswick-nj/sq0qgv5/
Hope Manor Apartments,,,"256 George St, New Brunswick, NJ 08901",False,2004,68,https://www.apartments.com/hope-manor-apartments-new-brunswick-nj/k30vjzc/
209 Redmond St,,,"209 Redmond St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/209-redmond-st-new-brunswick-nj/600es5t/
307 Seaman St,,,"307 Seaman St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/307-seaman-st-new-brunswick-nj/v06017d/
234-236 George St,,,"234-236 George St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/234-236-george-st-new-brunswick-nj/wrdb01h/
12-18 Remsen Ave,,,"12-18 Remsen Ave, New Brunswick, NJ 08901",False,1920,12,https://www.apartments.com/12-18-remsen-ave-new-brunswick-nj/jv0vwz7/
Livingston Manor Senior Living,,,"116 Livingston Ave, New Brunswick, NJ 08901",False,1996,50,https://www.apartments.com/livingston-manor-senior-living-new-brunswick-nj/kze2m58/
Lord Stirling Senior Housing,,,"40 Hassart St, New Brunswick, NJ 08901",False,1910,48,https://www.apartments.com/lord-stirling-senior-housing-new-brunswick-nj/pcr0jsv/
22 Remsen Ave,,,"22 Remsen Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/22-remsen-ave-new-brunswick-nj/ttnsym9/
28 Remsen Ave,,,"28 Remsen Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/28-remsen-ave-new-brunswick-nj/fwf31wr/
30 Remsen Ave,,,"30 Remsen Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/30-remsen-ave-new-brunswick-nj/ffpq8xr/
251 Baldwin St,,,"251 Baldwin St, New Brunswick, NJ 08901",False,1930,,https://www.apartments.com/251-baldwin-st-new-brunswick-nj/1gpp4f5/
222 Seaman St,,,"222 Seaman St, New Brunswick, NJ 08901",False,1920,11,https://www.apartments.com/222-seaman-st-new-brunswick-nj/ch2prkg/
203 S 4th Ave,,,"203 S 4th Ave, Highland Park, NJ 08904",False,,,https://www.apartments.com/203-s-4th-ave-highland-park-nj/ffx7m5r/
175 Livingston Ave,,,"175 Livingston Ave, New Brunswick, NJ 08901",False,1912,,https://www.apartments.com/175-livingston-ave-new-brunswick-nj/0v9tg33/
39-41 Throop Ave,,,"39-41 Throop Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/39-41-throop-ave-new-brunswick-nj/pef2xer/
499-507 Hamilton St,,,"499-507 Hamilton St, Somerset, NJ 08873",True,2018,,https://www.apartments.com/499-507-hamilton-st-somerset-nj/jved714/
45 Throop Ave,,,"45 Throop Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/45-throop-ave-new-brunswick-nj/88bk7p0/
99 Remsen Ave,,,"99 Remsen Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/99-remsen-ave-new-brunswick-nj/3evspje/
Lighthouse is On,,,"510 Hamilton St, Somerset, NJ 08875",False,2019,75,https://www.apartments.com/lighthouse-is-on-somerset-nj/cxfq84f/
507 Hamilton St,,,"507 Hamilton St, Somerset, NJ 08873",True,,12,https://www.apartments.com/507-hamilton-st-somerset-nj/jvv2ee5/
72 Jersey Ave,,,"72 Jersey Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/72-jersey-ave-new-brunswick-nj/wyt5feh/
186 Livingston Ave,,,"186 Livingston Ave, New Brunswick, NJ 08901",False,1945,,https://www.apartments.com/186-livingston-ave-new-brunswick-nj/4yb011l/
115 Remsen Ave,,,"115 Remsen Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/115-remsen-ave-new-brunswick-nj/5ehdn4q/
385 Somerset St,,,"385 Somerset St, Somerset, NJ 08873",False,1950,,https://www.apartments.com/385-somerset-st-somerset-nj/cjncpdd/
75 Jersey Ave,,,"75 Jersey Ave, New Brunswick, NJ 08901",False,1922,,https://www.apartments.com/75-jersey-ave-new-brunswick-nj/kfdmz5b/
113-115 Seaman St,,,"113-115 Seaman St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/113-115-seaman-st-new-brunswick-nj/mrk8kxk/
84-88 Throop Ave,,,"84-88 Throop Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/84-88-throop-ave-new-brunswick-nj/e7lynqn/
5 Unit Multifamily,,,"11 S 10th Ave, Highland Park, NJ 08904",False,,,https://www.apartments.com/5-unit-multifamily-highland-park-nj/xy8m69m/
261 French St,,,"261 French St, New Brunswick, NJ 08901",False,,11,https://www.apartments.com/261-french-st-new-brunswick-nj/gvxlpdw/
AHEPA Highland Apartments,,,"239 S Sixth Ave, Highland Park, NJ 08904",False,1945,57,https://www.apartments.com/ahepa-highland-apartments-highland-park-nj/yvjy8tr/
109 Throop Ave,,,"109 Throop Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/109-throop-ave-new-brunswick-nj/ex7gv8n/
143-145 Remsen Ave,,,"143-145 Remsen Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/143-145-remsen-ave-new-brunswick-nj/m52m0mh/
200 Comstock St,,,"200 Comstock St, New Brunswick, NJ 08901",False,,10,https://www.apartments.com/200-comstock-st-new-brunswick-nj/hftd7e3/
246-248 S 7th Ave,,,"246-248 S 7th Ave, Highland Park, NJ 08904",False,1960,,https://www.apartments.com/246-248-s-7th-ave-highland-park-nj/9rcd817/
1121 Raritan Ave,,,"1121 Raritan Ave, Highland Park, NJ 08904",False,1930,,https://www.apartments.com/1121-raritan-ave-highland-park-nj/qte16ex/
66 Suydam St,,,"66 Suydam St, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/66-suydam-st-new-brunswick-nj/cwkye7d/
261 Sandford St,,,"261 Sandford St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/261-sandford-st-new-brunswick-nj/xlvrfrn/
1125 Rt-27,,,"1125 Rt-27, Highland Park, NJ 08904",False,1924,,https://www.apartments.com/1125-rt-27-highland-park-nj/lc6hbzg/
196 Lee Ave,,,"196 Lee Ave, New Brunswick, NJ 08901",False,,12,https://www.apartments.com/196-lee-ave-new-brunswick-nj/ch1jg0f/
229 Livingston Ave,,,"229 Livingston Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/229-livingston-ave-new-brunswick-nj/s4cfjh4/
284-286 Powers St,,,"284-286 Powers St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/284-286-powers-st-new-brunswick-nj/mb3vn6j/
165 Remsen Ave,,,"165 Remsen Ave, New Brunswick, NJ 08901",False,,18,https://www.apartments.com/165-remsen-ave-new-brunswick-nj/1sx5yx7/
230 Livingston Ave,,,"230 Livingston Ave, New Brunswick, NJ 08901",False,,12,https://www.apartments.com/230-livingston-ave-new-brunswick-nj/1y0tv77/
192 Delavan St,,,"192 Delavan St, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/192-delavan-st-new-brunswick-nj/l9l2gng/
141-143 Throop Ave,,,"141-143 Throop Ave, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/141-143-throop-ave-new-brunswick-nj/dy5becl/
175 Remsen Ave,,,"175 Remsen Ave, New Brunswick, NJ 08901",False,2002,18,https://www.apartments.com/175-remsen-ave-new-brunswick-nj/fj00fjv/
191-197 Sandford St,,,"191-197 Sandford St, New Brunswick, NJ 08901",False,1900,16,https://www.apartments.com/191-197-sandford-st-new-brunswick-nj/89nt7r1/
55 Handy St,,,"55 Handy St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/55-handy-st-new-brunswick-nj/hcsg6v3/
202 Sandford St,,,"202 Sandford St, New Brunswick, NJ 08901",False,1920,,https://www.apartments.com/202-sandford-st-new-brunswick-nj/xqtv3em/
182 Remsen Ave,,,"182 Remsen Ave, New Brunswick, NJ 08901",False,2003,,https://www.apartments.com/182-remsen-ave-new-brunswick-nj/2thr8p8/
241 S 11th Ave,,,"241 S 11th Ave, Highland Park, NJ 08904",False,,,https://www.apartments.com/241-s-11th-ave-highland-park-nj/kxehp88/
Railroad Ave,,,"Railroad Ave, New Brunswick, NJ 08901",False,1950,,https://www.apartments.com/railroad-ave-new-brunswick-nj/zexn2gz/
158 Throop Ave,,,"158 Throop Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/158-throop-ave-new-brunswick-nj/vpkxjgg/
308 Columbus Pl,,,"308 Columbus Pl, New Brunswick, NJ 08901",False,1950,,https://www.apartments.com/308-columbus-pl-new-brunswick-nj/xys3lcm/
162 Throop Ave,,,"162 Throop Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/162-throop-ave-new-brunswick-nj/l4bytte/
294-296 Columbus Pl,,,"294-296 Columbus Pl, New Brunswick, NJ 08901",False,,,https://www.apartments.com/294-296-columbus-pl-new-brunswick-nj/8bw91t2/
420 S 9th Ave,,,"420 S 9th Ave, Highland Park, NJ 08904",False,,21,https://www.apartments.com/420-s-9th-ave-highland-park-nj/t1qem2b/
12-12 1/2 Handy St,,,"12-12 1/2 Handy St, New Brunswick, NJ 08901",False,1923,,https://www.apartments.com/12-12-1-2-handy-st-new-brunswick-nj/mek2zwl/
302 Ward St,,,"302 Ward St, New Brunswick, NJ 08901",False,1955,54,https://www.apartments.com/302-ward-st-new-brunswick-nj/mbggryj/
Eileen Apartments,,,"1214-1218 Rt 27, Edison, NJ 08817",False,,34,https://www.apartments.com/eileen-apartments-edison-nj/vhcc9wf/
41 Comstock St,,,"41 Comstock St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/41-comstock-st-new-brunswick-nj/lxg7v0d/
156-160 Howard St,,,"156-160 Howard St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/156-160-howard-st-new-brunswick-nj/n4bqmsq/
28 Hale St,,,"28 Hale St, New Brunswick, NJ 08901",False,1940,,https://www.apartments.com/28-hale-st-new-brunswick-nj/tbtrgz8/
2 Baldwin St,,,"2 Baldwin St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/2-baldwin-st-new-brunswick-nj/v53s6xd/
24 Hale St,,,"24 Hale St, New Brunswick, NJ 08901",False,1940,,https://www.apartments.com/24-hale-st-new-brunswick-nj/38ksr3g/
49 Delavan St,,,"49 Delavan St, New Brunswick, NJ 08901",False,1940,,https://www.apartments.com/49-delavan-st-new-brunswick-nj/h3gmyh1/
147 Jones Ave,,,"147 Jones Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/147-jones-ave-new-brunswick-nj/2prvl68/
20 Comstock St,,,"20 Comstock St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/20-comstock-st-new-brunswick-nj/61kkf5t/
113 Howard St,,,"113 Howard St, New Brunswick, NJ 08901",False,1900,,https://www.apartments.com/113-howard-st-new-brunswick-nj/xl4hqhp/
16 Comstock St,,,"16 Comstock St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/16-comstock-st-new-brunswick-nj/m34pz3h/
Fulton Gardens,,,"280 Fulton St, New Brunswick, NJ 08901",False,2002,54,https://www.apartments.com/fulton-gardens-new-brunswick-nj/fg04r5r/
32 Rutgers St,,,"32 Rutgers St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/32-rutgers-st-new-brunswick-nj/6h3dtns/
Riverview at Edison,,,"25 York Dr, Edison, NJ 08817",False,,252,https://www.apartments.com/riverview-at-edison-edison-nj/0z0qjv3/
173 Rutgers St,,,"173 Rutgers St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/173-rutgers-st-new-brunswick-nj/vlll1df/
188 Rutgers St,,,"188 Rutgers St, New Brunswick, NJ 08901",False,,12,https://www.apartments.com/188-rutgers-st-new-brunswick-nj/s7l9q87/
45 Quentin Ave,,,"45 Quentin Ave, New Brunswick, NJ 08901",False,1965,20,https://www.apartments.com/45-quentin-ave-new-brunswick-nj/wl08y9j/
395 Livingston Ave,,,"395 Livingston Ave, New Brunswick, NJ 08901",False,1969,22,https://www.apartments.com/395-livingston-ave-new-brunswick-nj/46wdjwk/
745 Hamilton,,,"745 Hamilton St, Somerset, NJ 08873",False,2020,61,https://www.apartments.com/745-hamilton-somerset-nj/bm1s669/
1-19 May St,,,"1-19 May St, New Brunswick, NJ 08901",False,,10,https://www.apartments.com/1-19-may-st-new-brunswick-nj/hw5nen0/
29 Charles St,,,"29 Charles St, New Brunswick, NJ 08901",False,,14,https://www.apartments.com/29-charles-st-new-brunswick-nj/x90xk8p/
John R Giaquinto Apartments,,,"1880 Woodbridge Ave, Edison, NJ 08817",False,1960,21,https://www.apartments.com/john-r-giaquinto-apartments-edison-nj/6nn0m2v/
5 Charles St,,,"5 Charles St, New Brunswick, NJ 08901",False,,12,https://www.apartments.com/5-charles-st-new-brunswick-nj/k6ynzl8/
Havard Apartments,,,"527-541 Remsen Ave, North Brunswick, NJ 08902",False,1962,15,https://www.apartments.com/havard-apartments-north-brunswick-nj/1bmn924/
414 - 416 Georges Rd,,,"414 - 416 Georges Rd, North Brunswick, NJ 08902",False,1949,,https://www.apartments.com/414-416-georges-rd-north-brunswick-nj/r3g6zl0/
Hillside Apartments,,,"100 Hillside Ave, Edison, NJ 08817",False,1960,20,https://www.apartments.com/hillside-apartments-edison-nj/23114s9/
913-925 Trinity St,,,"913-925 Trinity St, New Brunswick, NJ 08902",False,1965,,https://www.apartments.com/913-925-trinity-st-new-brunswick-nj/t55yk1b/
Parkside Senior,,,"1 Parkside St, Somerset, NJ 08873",False,2011,70,https://www.apartments.com/parkside-senior-somerset-nj/24w1gcb/
698-716 Joyce Kilmer Ave,,,"698-716 Joyce Kilmer Ave, New Brunswick, NJ 08901",False,,10,https://www.apartments.com/698-716-joyce-kilmer-ave-new-brunswick-nj/x4pd8lp/
Parkside Family,,,"25 Parkside St, Somerset, NJ 08873",False,2011,70,https://www.apartments.com/parkside-family-somerset-nj/61jbjqs/
710-718 Joyce Kilmer Ave,,,"710-718 Joyce Kilmer Ave, New Brunswick, NJ 08901",False,,40,https://www.apartments.com/710-718-joyce-kilmer-ave-new-brunswick-nj/mbsh92h/
303 Plainfield Ave,,,"303 Plainfield Ave, Edison, NJ 08817",False,,19,https://www.apartments.com/303-plainfield-ave-edison-nj/d1mzgwl/
2000 Woodbridge Ave,,,"2000 Woodbridge Ave, Edison, NJ 08817",False,,,https://www.apartments.com/2000-woodbridge-ave-edison-nj/6njltps/
974 River Rd,,,"974 River Rd, Piscataway, NJ 08854",False,1950,,https://www.apartments.com/974-river-rd-piscataway-nj/dd67z0k/
14 Class Pl,,,"14 Class Pl, New Brunswick, NJ 08901",False,,19,https://www.apartments.com/14-class-pl-new-brunswick-nj/p2bd7et/
Deforest B. Soaries Jr Residences at Somerset,,,"630 Franklin Blvd, Somerset, NJ 08873",False,2014,64,https://www.apartments.com/deforest-b-soaries-jr-residences-at-somerset-somerset-nj/keq7j9c/
4 Roosevelt St,,,"4 Roosevelt St, New Brunswick, NJ 08901",False,,18,https://www.apartments.com/4-roosevelt-st-new-brunswick-nj/8n290d2/
Sunrise Apartments,,,"14 Roosevelt St, New Brunswick, NJ 08901",False,,,https://www.apartments.com/sunrise-apartments-new-brunswick-nj/sj2fpv4/
326 Central Ave,,,"326 Central Ave, Edison, NJ 08817",False,,16,https://www.apartments.com/326-central-ave-edison-nj/j5ykwf5/
1101 Livingston Ave,,,"1101 Livingston Ave, New Brunswick, NJ 08901",False,,,https://www.apartments.com/1101-livingston-ave-new-brunswick-nj/k923r08/
Franklin Boulevard Commons,,,"1-15 Booker St, Somerset, NJ 08873",False,2011,66,https://www.apartments.com/franklin-boulevard-commons-somerset-nj/rghrlv1/
1109 Livingston Ave,,,"1109 Livingston Ave, New Brunswick, NJ 08901",False,1958,,https://www.apartments.com/1109-livingston-ave-new-brunswick-nj/8ne5hy1/
23 Plainfield Ave,,,"23 Plainfield Ave, Edison, NJ 08817",False,1924,12,https://www.apartments.com/23-plainfield-ave-edison-nj/bpsvm79/
Voorhees Station III,,,"2-10 Camner Ave, Somerset, NJ 08873",False,2014,46,https://www.apartments.com/voorhees-station-iii-somerset-nj/5zk5krm/
699 Laurel Pl,,,"699 Laurel Pl, North Brunswick, NJ 08902",False,1942,12,https://www.apartments.com/699-laurel-pl-north-brunswick-nj/eb8scmq/
The Gardens at North Brunswick,,,"708-718 Laurel Pl, North Brunswick, NJ 08902",False,1942,12,https://www.apartments.com/the-gardens-at-north-brunswick-north-brunswick-nj/nsbvkjq/
Voorhees Station I,,,"853-863 Somerset St, Somerset, NJ 08873",False,2013,30,https://www.apartments.com/voorhees-station-i-somerset-nj/jvdlgc5/
1920 Rt 27,,,"1920 Rt 27, Edison, NJ 08817",False,,,https://www.apartments.com/1920-rt-27-edison-nj/9ctxv66/
Berry Street Commons,,,"42-48 Berry St, Franklin Township, NJ 08873",False,2010,94,https://www.apartments.com/berry-street-commons-franklin-township-nj/8qrqnm1/
Woodbridge Arms Apartments,,,"2200 Woodbridge Ave, Edison, NJ 08817",False,,24,https://www.apartments.com/woodbridge-arms-apartments-edison-nj/1fxsgr4/
500 Orlando St,,,"500 Orlando St, Edison, NJ 08817",False,1982,30,https://www.apartments.com/500-orlando-st-edison-nj/yl65t3t/
1996 Rt 27,,,"1996 Rt 27, Edison, NJ 08817",False,,12,https://www.apartments.com/1996-rt-27-edison-nj/6tg71bv/
Hampton Gardens Apartments,,,"17 Hampton Rd, New Brunswick, NJ 08901",False,1950,55,https://www.apartments.com/hampton-gardens-apartments-new-brunswick-nj/rcghxh2/
Casey Avenue Apartments,,,"2005 State Route 27, Edison, NJ 08817",False,1960,24,https://www.apartments.com/casey-avenue-apartments-edison-nj/1070z46/
Old Post Road Apartments,,,"238 Old Post Rd, Edison, NJ 08817",False,,52,https://www.apartments.com/old-post-road-apartments-edison-nj/8ve8zk3/
28-40 Audubon Ave,,,"28-40 Audubon Ave, Edison, NJ 08817",False,,,https://www.apartments.com/28-40-audubon-ave-edison-nj/92mzry5/
Briarcrest Estates,,,"1133 Livingston Ave, North Brunswick, NJ 08902",False,1973,43,https://www.apartments.com/briarcrest-estates-north-brunswick-nj/x11jjfn/
Crestview Apartments,,,"2392 Woodbridge Ave, Edison, NJ 08817",False,,,https://www.apartments.com/crestview-apartments-edison-nj/y7wzcet/
Stratford Arms Apartments,,,"1155 Livingston Ave, North Brunswick, NJ 08902",False,1960,72,https://www.apartments.com/stratford-arms-apartments-north-brunswick-nj/3yc6vhg/
977 Patton St,,,"977 Patton St, New Brunswick, NJ 08902",False,1964,12,https://www.apartments.com/977-patton-st-new-brunswick-nj/pkpntqv/
155 N Main St,,,"155 N Main St, Milltown, NJ 08850",False,1898,,https://www.apartments.com/155-n-main-st-milltown-nj/gyvdp6y/
13 Lake Ave,,,"13 Lake Ave, East Brunswick, NJ 08816",False,1970,14,https://www.apartments.com/13-lake-ave-east-brunswick-nj/29c4018/
Lake Estates,,,"3 Lake Ave, East Brunswick, NJ 08816",False,1970,500,https://www.apartments.com/lake-estates-east-brunswick-nj/b35sqsc/
Lake Estates,,,"3 Lake Ave, East Brunswick, NJ 08816",False,1970,293,https://www.apartments.com/lake-estates-east-brunswick-nj/yg43wxv/
Walden Village Apartments,,,"555 Old Post Rd, Edison, NJ 08817",False,,40,https://www.apartments.com/walden-village-apartments-edison-nj/91h0sl6/
Waterford Condominium,,,"303 Talmadge Rd, Edison, NJ 08817",False,,384,https://www.apartments.com/waterford-condominium-edison-nj/5lc7b3q/
19 E Lakewood Ave,,,"19 E Lakewood Ave, Milltown, NJ 08850",False,,,https://www.apartments.com/19-e-lakewood-ave-milltown-nj/hhp9rm2/
35 Mill Rd,,,"35 Mill Rd, Edison, NJ 08817",False,1982,21,https://www.apartments.com/35-mill-rd-edison-nj/w5crmyk/
17 E Lakewood Ave,,,"17 E Lakewood Ave, Milltown, NJ 08850",False,,,https://www.apartments.com/17-e-lakewood-ave-milltown-nj/3rnkgrf/
80 S Main St,,,"80 S Main St, Milltown, NJ 08850",False,,,https://www.apartments.com/80-s-main-st-milltown-nj/zqr3ldw/
Hidden Brooks At Franklin,,,"1-Bob Frank St, Somerset, NJ 08873",False,2004,85,https://www.apartments.com/hidden-brooks-at-franklin-somerset-nj/cqejslg/
Ukrainian Village,,,"66 Cedar Grove Ln, Somerset, NJ 08873",False,,50,https://www.apartments.com/ukrainian-village-somerset-nj/k06f92c/
261-267 S Main St,,,"261-267 S Main St, Milltown, NJ 08850",False,1878,,https://www.apartments.com/261-267-s-main-st-milltown-nj/1y1qn55/
756 Middlesex Ave,,,"756 Middlesex Ave, Metuchen, NJ 08840",False,,,https://www.apartments.com/756-middlesex-ave-metuchen-nj/g81m4gy/
Edison Estates,,,"5501 Avenue C, Edison, NJ 08837",False,,40,https://www.apartments.com/edison-estates-edison-nj/5mw9den/
789-799 Adams Ln,,,"789-799 Adams Ln, North Brunswick, NJ 08902",False,1980,,https://www.apartments.com/789-799-adams-ln-north-brunswick-nj/zst37ew/
Julius C Engel Apartments,,,"21 Avenue C, Edison, NJ 08837",False,,80,https://www.apartments.com/julius-c-engel-apartments-edison-nj/slw0hg6/
Metuchen Center of Enterprise,,,"160 Durham Ave, Metuchen, NJ 08840",False,2004,12,https://www.apartments.com/metuchen-center-of-enterprise-metuchen-nj/q7m0nsw/
2-8 Morris Ave,,,"2-8 Morris Ave, Edison, NJ 08837",False,,,https://www.apartments.com/2-8-morris-ave-edison-nj/8lgtke1/
Suburban Square,,,"95 Central Ave, Metuchen, NJ 08840",False,2014,33,https://www.apartments.com/suburban-square-metuchen-nj/psz9cer/
168 Central Ave,,,"168 Central Ave, Metuchen, NJ 08840",False,2019,,https://www.apartments.com/168-central-ave-metuchen-nj/e3cmh3q/
